t,vy,ay,y_real,y_pred
0.6,-4.439527,-105.5816,-1.99838,-1.9163618
0.6166667,-8.990791,-1.915475,-2.038812,-2.0475118
0.6333333,-7.777838,143.0977,-2.298073,-2.0626369
0.65,-0.9281881,0.0,-2.298073,-2.1112585
0.6666667,0.0,0.0,-2.329013,-2.1112728
0.0,0.0,0.0,-0.767939,-0.84288454
0.01666667,-0.1243024,0.0,-0.7720248,-0.874233
0.03333333,-0.3668959,-1.860645,-0.7720824,-0.8993497
0.05,-0.3602906,-17.53725,-0.7842547,-0.9093597
0.06666667,-0.6933769,0.434473,-0.7840921,-0.9614892
0.08333333,-0.6991836,-28.23591,-0.8073672,-0.9525291
0.1,-1.168262,3.823522,-0.8073982,-1.0058681
0.1166667,-1.170865,-67.57362,-0.8463093,-0.9466617
0.1333333,-2.55726,-3.694787,-0.8464271,-1.0389056
0.15,-2.553727,-19.61259,-0.9315513,-1.0778767
0.1666667,-1.852431,55.94468,-0.9315513,-1.0349112
0.1833333,-1.848222,-43.82878,-0.993299,-1.1225317
0.2,-2.202451,25.53113,-0.9931587,-1.1620214
0.2166667,-2.208998,37.58801,-1.066714,-1.179458
0.2333333,-0.003973723,-12.36245,-1.066792,-1.3100698
0.25,-2.569217,-43.88257,-1.066846,-1.2610643
0.2666667,-2.566856,-63.31902,-1.152433,-1.2678465
0.2833333,-3.131868,34.31733,-1.152408,-1.3116809
0.3,-3.132594,63.08307,-1.256828,-1.2967042
0.3166667,0.2743524,-5.484416,-1.256828,-1.502632
0.3333333,-3.15538,-149.7727,-1.247683,-1.274321
0.35,-5.946062,-150.2004,-1.362007,-1.2769526
0.3666667,-7.079522,66.78756,-1.445885,-1.4232872
0.3833333,-5.021523,18.40753,-1.597992,-1.5100027
0.4,-4.490205,95.19158,-1.613269,-1.4872892
0.4166667,-4.031875,-71.43442,-1.747665,-1.5690671
0.4333333,-4.557771,60.10248,-1.747665,-1.5723145
0.45,-4.557771,-88.1503,-1.899591,-1.6105306
0.4666667,-4.849936,73.12468,-1.899591,-1.6533527
0.4833333,-4.849936,-83.14176,-2.061255,-1.688407
0.5,-4.849936,83.14176,-2.061255,-1.7331555
0.5166667,-4.849936,-25.0427,-2.22292,-1.8519175
0.5333333,-3.15538,0.0,-2.22292,-1.9478322
0.55,0.0,0.0,-2.328099,-2.0225594
0.0,0.0,0.0,-1.639369,-0.84288454
0.01666667,-0.460343,0.0,-1.639856,-0.8581409
0.03333333,-0.4448142,-19.19375,-1.654714,-0.86960256
0.05,-0.7968254,1.708788,-1.654683,-0.91378546
0.06666667,-0.7943154,-23.02576,-1.681275,-0.92341
0.08333333,-1.067814,9.104035,-1.68116,-0.9623836
0.1,-1.066126,-27.37067,-1.716869,-0.9785484
0.1166667,-1.327936,13.6031,-1.716698,-1.0171452
0.1333333,-1.338463,-66.2354,-1.761133,-0.9835374
0.15,-2.595971,1.387799,-1.761313,-1.0686054
0.1666667,-2.59057,-22.55529,-1.847666,-1.1097015
0.1833333,-1.958549,55.20779,-1.847666,-1.0731155
0.2,-1.959617,33.51404,-1.912951,-1.156759
0.2166667,-0.002315769,-11.34886,-1.912986,-1.2769455
0.2333333,-2.290715,-39.27566,-1.913028,-1.234717
0.25,-2.291966,-54.18392,-1.989343,-1.2484603
0.2666667,-2.727595,-43.28745,-1.989427,-1.2969016
0.2833333,-4.915816,9.38809,-2.080263,-1.2844348
0.3,-2.186587,23.07397,-2.153287,-1.4152007
0.3166667,-3.145399,0.0,-2.153149,-1.4607528
0.3333333,0.0,0.0,-2.258134,-1.5439074
0.0,0.0,0.0,-0.5210417,-0.84288454
0.01666667,-0.1189022,0.0,-0.5210748,-0.87438226
0.03333333,-0.1208378,-12.00092,-0.5250051,-0.89000773
0.05,-0.4114378,-2.816169,-0.5251027,-0.93138146
0.06666667,-0.4057672,-17.16169,-0.5387197,-0.94348466
0.08333333,-0.7063607,1.704121,-0.5386283,-0.9975568
0.1,-0.7119869,-24.28375,-0.5622651,-0.99325085
0.1166667,-1.061527,6.261123,-0.5623612,-1.0466746
0.1333333,-1.057251,-50.36594,-0.5976493,-1.011754
0.15,-2.000515,1.954054,-0.5976029,-1.0928583
0.1666667,-2.001908,-25.89218,-0.6643331,-1.1116116
0.1833333,-1.75475,38.4466,-0.6643331,-1.1145586
0.2,-1.757923,-45.74944,-0.7228248,-1.157465
0.2166667,-2.21332,22.32902,-0.7229306,-1.2091012
0.2333333,-2.210147,-46.81968,-0.7966022,-1.2240154
0.25,-2.473821,33.255,-0.7966022,-1.2592162
0.2666667,-2.47712,-65.4532,-0.8790629,-1.2656233
0.2833333,-3.147612,30.97077,-0.8791728,-1.3175521
0.3,-3.144313,-53.68915,-0.9839832,-1.349444
0.3166667,-3.141389,53.95263,-0.9839832,-1.3554608
0.3333333,-3.141389,-59.52105,-1.088696,-1.4140966
0.35,-3.306725,51.01805,-1.088696,-1.4367223
0.3666667,-3.306725,-11.49497,-1.19892,-1.5600392
0.3833333,-1.988632,18.53518,-1.19892,-1.6389204
0.4,-3.760432,-131.9634,-1.265208,-1.4418784
0.4166667,-5.729149,0.5538272,-1.324268,-1.597332
0.4333333,-4.837054,-28.20975,-1.45618,-1.6630762
0.45,-5.013111,79.90279,-1.485503,-1.6130517
0.4666667,-4.133406,-57.70312,-1.623283,-1.6995461
0.4833333,-4.629415,62.35539,-1.623283,-1.6937778
0.5,-4.629415,0.9290719,-1.777597,-1.8498518
0.5166667,-2.28761,33.9516,-1.777597,-1.9263198
0.5333333,-4.782965,-175.1208,-1.853851,-1.6573901
0.55,-7.499173,16.68498,-1.937029,-1.8757813
0.5666667,-5.550551,75.37126,-2.103823,-1.8994975
0.5833333,-3.072303,47.96326,-2.122048,-2.0306451
0.6,-5.141041,-4.935291,-2.206233,-2.0636208
0.6166667,-3.2612,0.0,-2.293416,-2.1104078
0.6333333,0.0,0.0,-2.31494,-2.1144457
0.0,0.0,0.0,-1.28308,-0.84288454
0.01666667,-0.01260281,0.0,-1.283529,-0.8773204
0.03333333,0.003437042,0.501813,-1.2835,-0.9133464
0.05,0.002874922,-0.2132207,-1.283414,-0.94697654
0.06666667,-0.003904473,-0.170925,-1.283404,-0.98164046
0.08333333,-0.00437751,-0.1756807,-1.283545,-1.0164038
0.1,-0.006997891,-0.1175305,-1.28355,-1.051208
0.1166667,-0.01114627,0.1994063,-1.283778,-1.0863819
0.1333333,8.472571e-05,0.5467067,-1.283921,-1.1220288
0.15,0.009148239,0.1975661,-1.283775,-1.1565078
0.1666667,0.006029927,-0.03277977,-1.283616,-1.1908389
0.1833333,0.006450149,0.04057361,-1.283574,-1.225751
0.2,0.009165448,-0.1026825,-1.283401,-1.2603822
0.2166667,0.00286077,-0.1688741,-1.283269,-1.2948866
0.2333333,0.00168209,-0.14159,-1.283306,-1.3296813
0.25,0.000699585,0.09764846,-1.283212,-1.3648189
0.2666667,0.002070392,-0.02341573,-1.283283,-1.3994482
0.2833333,0.003161807,-0.03759415,-1.283143,-1.4342395
0.3,-0.001625577,-0.2310992,-1.283177,-1.4698917
0.3166667,-0.003372804,0.03383212,-1.283198,-1.5070999
0.3333333,-0.001718202,0.09195578,-1.28329,-1.544029
0.35,0.001215935,0.08584492,-1.283255,-1.5808742
0.3666667,0.0003459804,0.1165802,-1.283249,-1.6177307
0.3833333,0.004620842,0.08505049,-1.283243,-1.6545525
0.4,0.0049594,-0.1144903,-1.283095,-1.6910673
0.4166667,-0.0006819597,-0.2003921,-1.283078,-1.7276862
0.4333333,-0.001742546,-0.1319523,-1.283118,-1.7645986
0.45,-0.004203682,-0.4494107,-1.283136,-1.8008974
0.4666667,-0.01640781,-0.06368898,-1.283258,-1.8381667
0.4833333,-0.01060589,0.1907028,-1.283683,-1.8754493
0.5,-0.003400075,0.01637904,-1.283612,-1.9120858
0.5166667,-0.01397083,-0.2038034,-1.283796,-1.9484375
0.5333333,-0.01078705,-0.121523,-1.284077,-1.9854223
0.55,-0.01448065,-0.5386157,-1.284156,-2.021552
0.5666667,-0.03137808,0.1861009,-1.28456,-2.0592897
0.5833333,-0.01262002,0.4732807,-1.285202,-2.0967784
0.6,-0.004627715,0.3529144,-1.284981,-2.1181788
0.6166667,-0.01127687,-0.004368184,-1.285356,-2.1160057
0.6333333,0.0008704887,0.1665689,-1.285357,-2.1147153
0.65,-0.005970542,-0.05654642,-1.285327,-2.112758
0.6666667,-0.004647369,0.1496805,-1.285556,-2.1115055
0.6833333,0.002925312,0.5313043,-1.285482,-2.1105466
0.7,0.01010517,-0.09096502,-1.285458,-2.1079707
0.7166667,0.004605928,-0.5970357,-1.285145,-2.1055603
0.7333333,-0.01439176,-0.3325645,-1.285305,-2.1043668
0.75,-0.007509328,0.5050269,-1.285625,-2.1041403
0.7666667,0.006194866,0.07621454,-1.285555,-2.1018872
0.7833333,-0.004290978,-0.21747,-1.285418,-2.09981
0.8,-0.006386357,0.09944882,-1.285698,-2.0987298
0.8166667,0.003800271,0.3197577,-1.285631,-2.0975156
0.8333333,0.002842565,0.03154642,-1.285571,-2.0954633
0.85,0.004338866,0.167172,-1.285537,-2.0940979
0.8666667,0.008848075,0.2208152,-1.285427,-2.0926054
0.8833333,0.01190425,-0.03767806,-1.285242,-2.0906081
0.9,0.008152276,-0.06786363,-1.28503,-2.0889666
0.9166667,0.007645765,-0.2284435,-1.28497,-2.0871208
0.9333333,0.00351522,-0.0261571,-1.284775,-2.0858526
0.95,0.002791699,-0.1327486,-1.284853,-2.0840933
0.9666667,0.003372776,0.02813234,-1.284682,-2.082767
0.9833333,0.0001733737,0.1066161,-1.28474,-2.0813012
1.0,0.008321562,-0.1469041,-1.284676,-2.0793207
1.016667,-0.001876386,-0.3050126,-1.284463,-2.077462
1.033333,-0.007908558,-0.5258465,-1.284739,-2.0755098
1.05,-0.01289574,0.2442502,-1.284727,-2.0751543
1.066667,-0.007596019,0.26432,-1.285169,-2.073609
1.083333,0.004274877,0.3793018,-1.28498,-2.0722282
1.1,-5.888966e-05,-0.6194758,-1.285026,-2.0690265
1.116667,-0.01243421,-0.2174024,-1.284982,-2.068066
1.133333,-0.01394641,0.1376626,-1.28544,-2.0670483
1.15,-0.001628533,0.2351953,-1.285447,-2.06564
1.166667,-0.007718125,0.1905851,-1.285495,-2.0639713
1.183333,0.001516982,-0.07888029,-1.285704,-2.061967
1.2,-0.002988031,0.06437554,-1.285444,-2.0606034
1.216667,-0.005888674,-0.03226479,-1.285803,-2.0588562
1.233333,0.003903867,0.338143,-1.28564,-2.0578828
1.25,0.001037146,0.08090765,-1.285673,-2.0558772
1.266667,0.007766997,0.1004303,-1.285606,-2.0543337
1.283333,0.005827965,-0.1995817,-1.285414,-2.0522614
1.3,-0.0008852532,-5.762619,-1.285412,-2.041709
1.316667,-0.1627739,-3.148946,-1.285444,-2.0440502
1.333333,-0.1731484,-13.71404,-1.290837,-2.0254405
1.35,-0.4875353,-2.391254,-1.291216,-2.0415366
1.366667,-0.4753183,8.843857,-1.307089,-2.058055
1.383333,0.008944103,-11.98634,-1.307059,-2.0237758
1.4,-0.8213222,-14.09143,-1.30679,-2.0173693
1.416667,-0.8207867,-24.92635,-1.334437,-1.998344
1.433333,-1.129342,8.663747,-1.33415,-2.050291
1.45,-1.14137,-51.05984,-1.372082,-1.9525543
1.466667,-2.051325,3.967123,-1.372196,-2.0379682
1.483333,-2.047902,-23.78397,-1.440459,-1.9917204
1.5,-1.721073,40.88297,-1.440459,-2.0947835
1.516667,-1.716019,-38.98805,-1.497828,-1.9646477
1.533333,-1.995161,24.44432,-1.49766,-2.0646787
1.55,-2.005694,-69.94884,-1.564334,-1.9111415
1.566667,-3.037967,16.68722,-1.564516,-2.0472217
1.583333,-3.032488,-39.7837,-1.665599,-1.9547507
1.6,-2.682081,56.21341,-1.665599,-2.1082826
1.616667,-2.733971,-54.52676,-1.755002,-1.9283624
1.633333,-2.957349,43.13178,-1.756732,-2.083579
1.65,-2.902745,-23.68709,-1.85358,-1.974537
1.666667,-2.194136,66.08225,-1.85349,-2.1186626
1.683333,-2.075129,-145.5956,-1.926718,-1.776571
1.7,-5.281388,-154.2875,-1.922661,-1.7554646
1.716667,-9.337596,21.00308,-2.102764,-2.1212556
1.733333,-3.934486,158.2701,-2.233914,-2.1362343
1.75,-2.75414,87.68284,-2.233914,-2.144532
1.766667,-2.75414,47.21384,-2.325719,-2.077808
1.783333,-0.0,0.0,-2.325719,-2.0049772
1.8,0.0,0.0,-2.325719,-2.0033908
0.0,0.0,0.0,-1.383206,-0.84288454
0.01666667,0.03041667,0.0,-1.383252,-0.8785093
0.03333333,0.02329033,-0.4552226,-1.382192,-0.91237164
0.05,-0.00302582,-9.001615,-1.382476,-0.9328228
0.06666667,-0.2322497,-3.683507,-1.382293,-0.9697373
0.08333333,-0.2320805,-13.36726,-1.390218,-0.9891099
0.1,-0.5004246,-0.6761421,-1.390029,-1.0366807
0.1166667,-0.507677,-21.16669,-1.406898,-1.0386443
0.1333333,-0.8655367,2.612375,-1.406951,-1.1013921
0.15,-0.8626621,-25.89468,-1.43575,-1.0908737
0.1666667,-1.188182,9.293549,-1.435707,-1.1543913
0.1833333,-1.186977,20.44722,-1.475356,-1.1739234
0.2,0.004174528,-11.75285,-1.475273,-1.2416977
0.2166667,-1.530171,-26.16546,-1.475217,-1.2273144
0.2333333,-1.525754,-69.08229,-1.526278,-1.1978
0.25,-2.776093,4.721409,-1.526075,-1.3021184
0.2666667,-2.782194,-28.47585,-1.618815,-1.3191574
0.2833333,-2.215542,57.32339,-1.618815,-1.3057355
0.3,-2.218033,-47.28864,-1.692666,-1.3704728
0.3166667,-2.488268,33.28922,-1.692749,-1.4236678
0.3333333,-2.48874,-58.38082,-1.775609,-1.423701
0.35,-2.949635,36.88169,-1.775707,-1.4795631
0.3666667,-2.884879,-57.05723,-1.87393,-1.4946283
0.3833333,-3.109572,34.76416,-1.87187,-1.5594575
0.4,-3.487503,-78.19155,-1.977582,-1.5283352
0.4166667,-3.962545,51.64219,-1.98812,-1.5727054
0.4333333,-3.646407,-47.82148,-2.109667,-1.6470435
0.45,-3.534135,-36.54079,-2.109667,-1.7026614
0.4666667,-6.479248,10.09753,-2.227471,-1.670581
0.4833333,-2.945113,0.0,-2.325642,-1.8399003
0.5,0.0,0.0,-2.325642,-1.9121011
0.0,0.0,0.0,-1.743982,-0.84288454
0.01666667,0.02323445,0.0,-1.743966,-0.8783108
0.03333333,0.01651788,-5.592655,-1.743208,-0.904006
0.05,-0.154384,-3.184553,-1.743416,-0.9378998
0.06666667,-0.1473165,-10.24937,-1.748354,-0.96163225
0.08333333,-0.3788387,-1.536489,-1.748326,-1.0038877
0.1,-0.3823772,-19.19728,-1.760982,-1.0104585
0.1166667,-0.7502822,0.4207942,-1.761072,-1.066305
0.1333333,-0.7425337,-24.73579,-1.785991,-1.0612549
0.15,-1.095439,6.796351,-1.785823,-1.1221745
0.1666667,-1.097063,-52.06165,-1.822506,-1.0820013
0.1833333,-2.061959,2.265724,-1.822392,-1.1721989
0.2,-2.065372,-24.57518,-1.891238,-1.1865252
0.2166667,-1.74605,-33.04722,-1.891238,-1.2140757
0.2333333,-3.902274,-7.03157,-1.949439,-1.2358462
0.25,-2.156225,16.00869,-2.021314,-1.3064543
0.2666667,-2.357242,33.52546,-2.021314,-1.304936
0.2833333,-2.357019,-63.05414,-2.099888,-1.3075963
0.3,-3.017589,29.082,-2.099881,-1.3680651
0.3166667,-3.017811,-19.32323,-2.200475,-1.4409428
0.3333333,-2.072277,0.0,-2.200475,-1.5190119
0.35,0.0,0.0,-2.26955,-1.5807267
0.0,0.0,0.0,-0.480038,-0.84288454
0.01666667,-0.1124433,0.0,-0.4836032,-0.87456083
0.03333333,-0.2639551,-0.8101274,-0.4837861,-0.90386724
0.05,-0.2625617,4.455886,-0.4924017,-0.9396415
0.06666667,-0.006805378,-9.003459,-0.4925382,-0.9674994
0.08333333,-0.5244708,-8.816304,-0.4926285,-0.98827326
0.1,-0.5234721,-21.27043,-0.5100205,-1.0032583
0.1166667,-0.8848345,2.979633,-0.5100776,-1.0632274
0.1333333,-0.8772712,-27.52469,-0.539515,-1.0530909
0.15,-1.243151,8.844387,-0.53932,-1.1116447
0.1666667,-1.246737,-31.18646,-0.5809534,-1.1124947
0.1833333,-1.527122,-74.66628,-0.5808779,-1.0786877
0.2,-4.19033,-22.00013,-0.6318575,-1.16498
0.2166667,-2.73457,18.54908,-0.7205555,-1.1942906
0.2333333,-2.355658,53.28786,-0.7230098,-1.1838063
0.25,-2.284542,-46.69547,-0.7990775,-1.260133
0.2666667,-2.57785,34.24162,-0.7991612,-1.2941407
0.2833333,-2.572241,-61.82715,-0.8850058,-1.3069087
0.3,-3.091924,35.18671,-0.8849025,-1.3529662
0.3166667,-3.095021,-6.804811,-0.9880699,-1.4593794
0.3333333,-1.742887,94.11241,-0.9880699,-1.3778028
0.35,-1.221519,-161.6442,-1.046166,-1.3160095
0.3666667,-5.325383,-49.41161,-1.028787,-1.4771358
0.3833333,-5.846751,0.1432171,-1.223679,-1.5105591
0.4,-2.39783,114.0623,-1.223679,-1.4760466
0.4166667,-3.718849,-119.2132,-1.303607,-1.4989202
0.4333333,-5.336477,35.50914,-1.347641,-1.5870104
0.45,-4.030386,113.5134,-1.481489,-1.6041842
0.4666667,-0.02540387,46.77867,-1.481987,-1.8737407
0.4833333,-2.663782,-45.50309,-1.482336,-1.7728926
0.5,-2.673992,-191.836,-1.570779,-1.5832314
0.5166667,-6.942689,-27.29133,-1.571469,-1.8232976
0.5333333,-6.920648,-62.96193,-1.802202,-1.8052039
0.55,-5.3174,146.1239,-1.802157,-1.8501855
0.5666667,-5.318755,319.128,-1.979449,-1.8719864
0.5833333,6.649878,-272.2213,-1.979449,-1.7482762
0.6,-9.933604,0.0,-1.757787,-2.0118957
0.6166667,0.0,0.0,-2.310569,-2.1160321
0.0,0.0,0.0,-0.8103802,-0.84288454
0.01666667,-0.1130675,0.0,-0.8137868,-0.8745434
0.03333333,-0.01494702,-11.55583,-0.8141491,-0.89364314
0.05,-0.4467179,-7.418889,-0.814285,-0.923079
0.06666667,-0.4506114,-21.8872,-0.8290397,-0.9347224
0.08333333,-0.8677611,0.5125379,-0.8293054,-0.9904363
0.1,-0.8615706,-24.65423,-0.8579651,-0.98852676
0.1166667,-1.157839,-40.20124,-0.8580244,-0.9903718
0.1333333,-2.611245,-5.214136,-0.8965597,-1.0395763
0.15,-1.459483,3.075042,-0.9450659,-1.113709
0.1666667,-1.79611,19.2321,-0.9452091,-1.1090732
0.1833333,-1.792306,-42.29247,-1.004936,-1.12558
0.2,-2.133979,24.77103,-1.004953,-1.1664233
0.2166667,-2.136316,-72.71607,-1.076069,-1.1480247
0.2333333,-3.189535,18.56736,-1.076163,-1.2161618
0.25,-3.186707,-57.02687,-1.182387,-1.2333136
0.2666667,-3.259465,-10.06121,-1.182387,-1.3419087
0.2833333,-5.109892,-20.97046,-1.291036,-1.3355123
0.3,-3.166584,121.521,-1.352716,-1.2347395
0.3166667,-1.298394,-36.93158,-1.396588,-1.4343613
0.3333333,-3.576794,-16.80011,-1.395996,-1.4749496
0.35,-3.594558,-24.06728,-1.515815,-1.5003141
0.3666667,-2.481478,80.62719,-1.515815,-1.4552741
0.3833333,-2.483671,-150.1085,-1.598531,-1.3923293
0.4,-5.619999,-11.18842,-1.598604,-1.58365
0.4166667,-5.617806,96.38044,-1.785864,-1.5336202
0.4333333,1.490998e-14,45.22503,-1.785864,-1.7952926
0.45,-4.298743,-73.69273,-1.785864,-1.6360064
0.4666667,-4.298743,-93.53308,-1.929156,-1.6421355
0.4833333,-4.87742,63.77256,-1.929156,-1.6949487
0.5,-4.87742,-72.27556,-2.091736,-1.7417048
0.5166667,-4.546747,0.0,-2.091736,-1.8942977
0.5333333,0.0,0.0,-2.243294,-1.98574
0.0,0.0,0.0,-1.079581,-0.84288454
0.01666667,-0.1561522,0.0,-1.079546,-0.8733529
0.03333333,-0.1502985,-11.77539,-1.084787,-0.8895525
0.05,-0.4175288,-2.23464,-1.084556,-0.9321389
0.06666667,-0.4311629,-22.59789,-1.098704,-0.93412864
0.08333333,-0.8677636,-0.0861812,-1.098928,-0.99157965
0.1,-0.8608472,-25.14455,-1.12763,-0.9877661
0.1166667,-1.170517,9.389863,-1.127623,-1.0343552
0.1333333,-1.17244,-56.63861,-1.166647,-1.0003768
0.15,-2.237974,1.832678,-1.166704,-1.0829824
0.1666667,-2.236257,-24.80607,-1.241246,-1.1104764
0.1833333,-1.843356,45.14019,-1.241246,-1.0977008
0.2,-1.841346,-42.11304,-1.302691,-1.1620879
0.2166667,-2.14897,26.25245,-1.302624,-1.2041726
0.2333333,-2.152145,36.60532,-1.374324,-1.2250836
0.25,-0.006406811,-11.00315,-1.374362,-1.3469505
0.2666667,-2.475109,-146.987,-1.374537,-1.1395253
0.2833333,-5.52584,-23.35748,-1.456866,-1.3224634
0.3,-3.449422,33.59774,-1.558732,-1.3408469
0.3166667,-3.214644,63.29739,-1.571847,-1.3340744
0.3333333,-2.817122,-19.58174,-1.665887,-1.479773
0.35,-2.373143,55.81243,-1.665751,-1.4671108
0.3666667,-2.379904,-130.3783,-1.744991,-1.3872768
0.3833333,-4.988579,-3.921781,-1.745081,-1.5550536
0.4,-4.985892,-52.67113,-1.911277,-1.5498109
0.4166667,-4.031875,101.827,-1.911277,-1.5245693
0.4333333,-4.031875,-14.56848,-2.045673,-1.6938506
0.45,-2.440851,96.4953,-2.045673,-1.6324034
0.4666667,-2.437854,-161.0104,-2.127035,-1.560113
0.4833333,-5.915063,-17.81752,-2.126935,-1.776659
0.5,-5.91806,0.0,-2.324204,-1.7967861
0.5166667,0.0,0.0,-2.324204,-1.9489206
0.0,0.0,0.0,-1.380752,-0.84288454
0.01666667,-0.3717804,0.0,-1.392775,-0.86329633
0.03333333,-0.6559187,1.160403,-1.393144,-0.8837875
0.05,-0.6548098,-23.68245,-1.414639,-0.8914367
0.06666667,-1.029228,4.938299,-1.414971,-0.93333703
0.08333333,-1.015414,-50.94873,-1.448946,-0.90763104
0.1,-2.003688,0.465269,-1.448818,-0.97178304
0.1166667,-2.007525,34.28314,-1.515736,-0.9467983
0.1333333,-0.0,12.45405,-1.515736,-1.1358926
0.15,-1.644282,-28.136,-1.515736,-1.0756178
0.1666667,-1.642774,6.266119,-1.570545,-1.1409487
0.1833333,-0.6386254,1.550009,-1.570495,-1.2103244
0.2,-1.918386,-89.89998,-1.591833,-1.0872421
0.2166667,-3.579768,-19.41596,-1.634441,-1.2131319
0.2333333,-2.996316,1.658141,-1.711158,-1.2574437
0.25,-2.728049,56.18636,-1.734318,-1.2035643
0.2666667,-2.026771,-42.23429,-1.802093,-1.3069502
0.2833333,-2.94002,19.16995,-1.801878,-1.3494606
0.3,-2.944134,-36.5651,-1.900094,-1.3783375
0.3166667,-2.532072,39.57411,-1.900015,-1.4095169
0.3333333,-3.058288,-104.1682,-1.984496,-1.3460317
0.35,-4.56502,-56.3018,-2.001958,-1.4387927
0.3666667,-6.459081,3.938765,-2.136664,-1.4357781
0.3833333,-3.638513,0.0,-2.217261,-1.6048852
0.4,0.0,0.0,-2.257948,-1.691185
0.0,0.0,0.0,-1.687284,-0.84288454
0.01666667,0.02720507,0.0,-1.686245,-0.87842035
0.03333333,-0.09649703,-2.53268,-1.686377,-0.9057535
0.05,-0.09092616,-12.06611,-1.689461,-0.92551464
0.06666667,-0.4013785,-3.647939,-1.689408,-0.96511936
0.08333333,-0.3995974,-17.70591,-1.70284,-0.97757274
0.1,-0.7146374,1.476602,-1.702728,-1.0341871
0.1166667,-0.7172134,-22.75779,-1.726662,-1.0303198
0.1333333,-1.019011,6.93584,-1.726635,-1.0871091
0.15,-1.025212,-45.24775,-1.760629,-1.0565853
0.1666667,-1.831543,-54.56194,-1.760809,-1.0693102
0.1833333,-3.526961,2.3054,-1.82168,-1.1097287
0.2,-1.701652,22.28568,-1.878374,-1.1896938
0.2166667,-2.026958,23.55501,-1.878402,-1.2146417
0.2333333,-2.027288,-44.81255,-1.94594,-1.229317
0.25,-2.321499,29.86839,-1.945978,-1.2723234
0.2666667,-2.315724,-77.41162,-2.023323,-1.249064
0.2833333,-3.416853,20.86253,-2.023169,-1.3258443
0.3,-3.420283,-36.61051,-2.137218,-1.372547
0.3166667,-2.773325,63.92636,-2.137178,-1.3516401
0.3333333,-2.94362,-42.81451,-2.229662,-1.4423153
0.35,-2.719373,54.30628,-2.235299,-1.4553093
0.3666667,-2.550272,49.5167,-2.320308,-1.513157
0.3833333,-0.0,0.0,-2.320308,-1.6543655
0.4,0.0,0.0,-2.320308,-1.691185
0.0,0.0,0.0,-0.4504532,-0.84288454
0.01666667,0.06531644,0.0,-0.4503667,-0.8794738
0.03333333,0.1290105,0.004914759,-0.448276,-0.91602623
0.05,0.06724356,-1.853425,-0.4460664,-0.9461445
0.06666667,0.04228502,-1.335498,-0.4460346,-0.9810632
0.08333333,0.04847951,-3.590541,-0.4446569,-1.0124284
0.1,-0.07952982,-3.265427,-0.4444186,-1.0441918
0.1166667,-0.09367606,-10.50684,-0.4473079,-1.0670569
0.1333333,-0.3461384,-2.757691,-0.4475411,-1.1071991
0.15,-0.3401807,-18.06188,-0.4588458,-1.1177843
0.1666667,-0.7038925,-0.8153468,-0.4588805,-1.1699711
0.1833333,-0.7148684,-23.12646,-0.4823089,-1.1689334
0.2,-1.032996,7.01512,-0.4827094,-1.2477939
0.2166667,-1.014743,-50.2419,-0.5167421,-1.1962633
0.2333333,-1.984776,0.7664649,-0.5165342,-1.3003323
0.25,-1.991013,-26.49145,-0.5829013,-1.2949123
0.2666667,-1.761937,38.03573,-0.5829013,-1.321473
0.2833333,-1.762605,30.16088,-0.6416325,-1.378121
0.3,-0.001610342,-10.83792,-0.6416548,-1.4534845
0.3166667,-2.078848,-35.756,-0.6416862,-1.4268037
0.3333333,-2.082976,-44.91469,-0.7109497,-1.4494061
0.35,-2.352441,31.08876,-0.7111187,-1.5163206
0.3666667,-2.347371,-52.606,-0.7893644,-1.5079712
0.3833333,-2.713097,31.98958,-0.7893644,-1.5817666
0.4,-2.77089,133.1827,-0.879801,-1.4740186
0.4166667,2.499051,-183.3787,-0.8817274,-1.4896253
0.4333333,-6.812116,-202.4609,-0.7964993,-1.3698049
0.45,-9.36896,-51.26428,-1.108798,-1.634051
0.4666667,-3.622844,259.1156,-1.108798,-1.6267564
0.4833333,-3.622844,-68.11614,-1.229559,-1.7263914
0.5,-3.798143,59.19819,-1.229559,-1.7713542
0.5166667,-3.795301,-11.63597,-1.356164,-1.8853259
0.5333333,-2.237033,91.80223,-1.356069,-1.8566746
0.55,-2.239094,-203.5578,-1.430732,-1.6807823
0.5666667,-7.053808,-44.15348,-1.430706,-1.9063373
0.5833333,-7.054589,-51.38472,-1.665859,-1.9319613
0.6,-5.025235,155.7247,-1.665859,-1.9689155
0.6166667,-5.025235,-90.15372,-1.833367,-1.9622566
0.6333333,-5.142101,84.14347,-1.833367,-2.0241094
0.65,-5.142101,-110.1879,-2.00477,-1.9266356
0.6666667,-5.784863,77.13151,-2.00477,-2.03854
0.6833333,-5.784863,99.16909,-2.197599,-2.0395818
0.7,-1.490998e-14,70.11956,-2.197599,-2.1657279
0.7166667,-3.73971,0.0,-2.197599,-2.1000633
0.7333333,0.0,0.0,-2.322256,-2.1049266
0.0,0.0,0.0,-1.507448,-0.84288454
0.01666667,-0.4655095,0.0,-1.522864,-0.85784006
0.03333333,-0.7867907,2.534488,-1.522965,-0.8735448
0.05,-0.7819299,13.58807,-1.54909,-0.8919674
0.06666667,0.0023014,-10.8658,-1.54903,-0.9647862
0.08333333,-1.099507,-67.22383,-1.549013,-0.8793974
0.1,-2.50864,-5.165225,-1.58568,-0.9612838
