t,vy,ay,y_real,y_pred
0.3666667,-3.552478,33.26155,-0.7741158,-1.5184433
0.3833333,-3.630747,-54.13698,-0.8951407,-1.499603
0.4,-3.316099,-64.34609,-0.8951407,-1.5330803
0.4166667,-7.165558,-9.93836,-1.005677,-1.5349796
0.4333333,-3.872648,35.38056,-1.133993,-1.6513131
0.45,-4.22049,60.42523,-1.134766,-1.6945603
0.4666667,-4.197301,-76.72414,-1.274676,-1.6479506
0.4833333,-4.359627,69.20404,-1.274676,-1.7659194
0.5,-4.358663,74.75487,-1.419997,-1.8034704
0.5166667,0.001018848,-16.74696,-1.419964,-1.8566494
0.5333333,-4.847571,-83.13615,-1.419963,-1.7702292
0.55,-4.847626,-90.22472,-1.58155,-1.8002757
0.5666667,-5.055312,79.54181,-1.58155,-1.9316051
0.5833333,-5.055312,-93.81812,-1.750061,-1.8631557
0.6,-5.264018,83.08469,-1.750061,-1.9986955
0.6166667,-5.264018,-107.7318,-1.925528,-1.9199052
0.6333333,-5.774187,81.49455,-1.925528,-2.018455
0.65,-5.774187,-89.44524,-2.118001,-1.9906721
0.6666667,-5.495913,103.7565,-2.118001,-2.0078166
0.6833333,-5.495913,0.0,-2.301198,-2.0372024
0.7,0.0,0.0,-2.301198,-2.0465102
0.0,0.0,0.0,-1.72919,-0.80491346
0.01666667,-0.2445976,0.0,-1.72889,-0.83505666
0.03333333,-0.2564856,-15.67714,-1.737343,-0.85981673
0.05,-0.5765008,-1.251121,-1.73744,-0.89724034
0.06666667,-0.578331,9.720674,-1.75656,-0.9379556
0.08333333,-0.008541848,-10.38687,-1.756717,-0.9698493
0.1,-0.8808262,-14.72613,-1.756844,-0.986892
0.1166667,-0.8746514,-26.18181,-1.786078,-1.014456
0.1333333,-1.204777,9.473621,-1.785999,-1.0642859
0.15,-1.203085,-65.22423,-1.826237,-1.054311
0.1666667,-2.501557,-1.635195,-1.826102,-1.1044438
0.1833333,-2.505608,-23.5283,-1.909623,-1.125653
0.2,-1.934995,52.53657,-1.909623,-1.2145317
0.2166667,-1.940789,-51.97384,-1.974122,-1.1867707
0.2333333,-2.486298,23.91909,-1.974316,-1.2568234
0.25,-2.480504,-45.13587,-2.056999,-1.25026
0.2666667,-2.562509,41.15353,-2.056999,-1.3342472
0.2833333,-2.561447,-53.82009,-2.142416,-1.3122505
0.3,-2.850476,-43.99345,-2.142381,-1.3474694
0.3166667,-5.27089,0.0,-2.237432,-1.3671727
0.3333333,0.0,0.0,-2.318077,-1.489842
0.0,0.0,0.0,-0.107479,-0.80491346
0.01666667,-0.3785105,0.0,-0.120014,-0.83281016
0.03333333,-0.6564732,1.66782,-0.120096,-0.8633816
0.05,-0.6556408,-24.47185,-0.1418964,-0.8821572
0.06666667,-1.044044,-68.78625,-0.1419507,-0.8836366
0.08333333,-3.182299,-16.08079,-0.1766979,-0.91323435
0.1,-2.061802,11.18086,-0.2480274,-0.9824272
0.1166667,-1.747207,40.67589,-0.2454246,-1.0394237
0.1333333,-1.827108,-48.87606,-0.3062676,-1.0192803
0.15,-2.261023,23.8833,-0.3063282,-1.0893492
0.1666667,-2.259205,-48.05042,-0.381635,-1.0810138
0.1833333,-2.532891,33.86617,-0.381635,-1.1591948
0.2,-2.537888,-59.72628,-0.4660648,-1.1379149
0.2166667,-3.01096,35.39683,-0.4662313,-1.2205746
0.2333333,-3.005964,-60.73657,-0.5664301,-1.1979568
0.25,-3.279462,46.84228,-0.5664301,-1.2913432
0.2666667,-3.279462,-67.82016,-0.6757455,-1.2576655
0.2833333,-3.617819,50.41893,-0.6757455,-1.3562787
0.3,-3.617819,62.01975,-0.7963394,-1.3973974
0.3166667,7.454988e-15,1.784741,-0.7963394,-1.456653
0.3333333,-3.565764,-61.12738,-0.7963394,-1.3938129
0.35,-3.565764,-90.5756,-0.9151982,-1.4106147
0.3666667,-4.42467,46.47271,-0.9151982,-1.5116378
0.3833333,-4.422645,-67.85488,-1.062687,-1.4781921
0.4,-4.190423,79.79771,-1.06262,-1.6038015
0.4166667,-4.192449,-97.74929,-1.202368,-1.5328379
0.4333333,-4.94522,58.9659,-1.202368,-1.6472915
0.45,-4.94522,-95.48364,-1.367209,-1.5900445
0.4666667,-5.257549,-103.515,-1.367209,-1.6142938
0.4833333,-10.59318,-1.338556,-1.54246,-1.6195587
0.5,-5.335632,81.6519,-1.720315,-1.7911668
0.5166667,-5.543852,87.89849,-1.720315,-1.8256205
0.5333333,-5.543852,-103.0688,-1.90511,-1.7467407
0.55,-5.778099,91.02179,-1.90511,-1.8920338
0.5666667,-5.778099,-104.4073,-2.097713,-1.8105114
0.5833333,-5.934264,96.37601,-2.097713,-1.9610786
0.6,-5.934264,0.0,-2.295522,-1.9382336
0.6166667,0.0,0.0,-2.295522,-2.057612
0.0,0.0,0.0,-1.022448,-0.80491346
0.01666667,-0.4247672,0.0,-1.022299,-0.8320342
0.03333333,-0.4156496,-18.52221,-1.036607,-0.85546124
0.05,-0.7435852,1.418955,-1.036154,-0.8960191
0.06666667,-0.7596445,-24.38873,-1.061393,-0.9147081
0.08333333,-1.077572,7.72386,-1.061476,-0.9626441
0.1,-1.07068,-30.66145,-1.097313,-0.97426724
0.1166667,-1.432103,12.1262,-1.097165,-1.0277975
0.1333333,-1.437472,-60.16392,-1.145049,-1.01913
0.15,-2.469096,6.957383,-1.145081,-1.075832
0.1666667,-2.468148,42.34361,-1.227352,-1.1310565
0.1833333,1.490998e-14,10.62512,-1.227352,-1.1879183
0.2,-2.158249,-37.01055,-1.227352,-1.1577401
0.2166667,-2.158599,-56.84794,-1.299294,-1.1802293
0.2333333,-2.737364,27.08286,-1.299306,-1.2544857
0.25,-2.737015,-45.54769,-1.39054,-1.2457129
0.2666667,-2.697331,-69.41603,-1.39054,-1.2664858
0.2833333,-6.110314,-22.36453,-1.480451,-1.2713494
0.3,-3.707456,33.6197,-1.594217,-1.3790699
0.3166667,-3.570485,65.90446,-1.604033,-1.4347391
0.3333333,-3.276012,-70.0425,-1.713233,-1.3933926
0.35,-3.975385,44.17095,-1.713233,-1.4835649
0.3666667,-3.975385,-66.88744,-1.845746,-1.4520221
0.3833333,-3.938576,68.78048,-1.845746,-1.5672534
0.4,-3.938576,-82.66277,-1.977032,-1.5117873
0.4166667,-4.380286,59.94629,-1.977032,-1.6231031
0.4333333,-4.380286,-77.61467,-2.123041,-1.5758605
0.45,-4.453904,73.82858,-2.123041,-1.6985846
0.4666667,-4.453904,0.0,-2.271505,-1.6890962
0.4833333,0.0,0.0,-2.271505,-1.7980599
0.0,0.0,0.0,-0.9468549,-0.80491346
0.01666667,-0.3744466,0.0,-0.9464848,-0.8328783
0.03333333,-0.3897151,-20.37574,-0.9593365,-0.85479856
0.05,-0.7780462,-0.1812583,-0.9594753,-0.89449316
0.06666667,-0.7798603,-25.08291,-0.9852714,-0.9139578
0.08333333,-1.12568,7.299775,-0.9854707,-0.96158576
0.1,-1.123811,-29.98664,-1.022794,-0.97377574
0.1166667,-1.442495,13.72842,-1.022931,-1.0285722
0.1333333,-1.440536,-61.52056,-1.070877,-1.018275
0.15,-2.518728,6.10382,-1.070949,-1.0744936
0.1666667,-2.51972,-31.04788,-1.154835,-1.0867155
0.1833333,-2.167575,49.26039,-1.15494,-1.1744426
0.2,-2.163603,-49.4154,-1.227087,-1.1503017
0.2166667,-2.526228,30.69004,-1.22706,-1.2259182
0.2333333,-2.532419,-56.35845,-1.311295,-1.2084945
0.25,-2.909169,36.95433,-1.311474,-1.2916977
0.2666667,-2.903806,49.9634,-1.408267,-1.3337406
0.2833333,-0.0,53.24056,-1.408267,-1.4186417
0.3,-1.350957,495.9912,-1.408267,-1.6925035
0.3166667,13.79093,-421.02,-1.453299,-1.4375429
0.3333333,-5.384285,-708.221,-0.9485694,-0.9799777
0.35,-24.69954,-238.8167,-1.632775,-0.9682647
0.3666667,-4.17337,646.3781,-1.771888,-1.8712282
0.3833333,-3.760165,78.62701,-1.771888,-1.5760792
0.4,-3.760165,-85.71052,-1.897226,-1.5129749
0.4166667,-4.379973,53.83471,-1.897226,-1.619488
0.4333333,-4.379973,-90.66898,-2.043226,-1.5681325
0.45,-4.834498,67.29338,-2.043226,-1.6883285
0.4666667,-4.834498,0.0,-2.204375,-1.6827115
0.4833333,0.0,0.0,-2.204375,-1.7980599
0.0,0.0,0.0,-0.5403413,-0.80491346
0.01666667,-0.4146038,0.0,-0.5401271,-0.8322045
0.03333333,-0.4114256,-18.74685,-0.5541614,-0.85539913
0.05,-0.7460723,1.097761,-0.5538413,-0.8957871
0.06666667,-0.7620456,-32.71037,-0.5790305,-0.9097383
0.08333333,-1.325473,3.391125,-0.5792429,-0.95591867
0.1,-1.319503,-30.43816,-0.6232129,-0.97022533
0.1166667,-1.553903,18.26107,-0.6232263,-1.0293883
0.1333333,-1.563439,-74.77914,-0.6750097,-1.008359
0.15,-2.963179,2.806259,-0.6753409,-1.0650842
0.1666667,-2.953242,-29.23259,-0.7737823,-1.0805182
0.1833333,-2.339175,60.98727,-0.7737823,-1.1785108
0.2,-2.344034,-50.96065,-0.8517548,-1.1463594
0.2166667,-2.658369,35.37169,-0.8519168,-1.2264748
0.2333333,-2.636686,-54.24413,-0.9403671,-1.2079978
0.25,-2.905322,36.99421,-0.9398063,-1.291786
0.2666667,-3.027174,-60.95019,-1.037211,-1.2659675
0.2833333,-3.274476,47.65493,-1.040712,-1.3604012
0.3,-3.169449,-10.95045,-1.14636,-1.3616927
0.3166667,-2.00914,20.28405,-1.14636,-1.4339069
0.3333333,-3.582401,7.216479,-1.213332,-1.4340197
0.35,-1.58072,-37.10119,-1.265774,-1.4755927
0.3666667,-3.881618,-93.91265,-1.266022,-1.4375858
0.3833333,-6.253189,-34.05292,-1.395161,-1.4675072
0.4,-4.127263,56.71767,-1.474462,-1.5911888
0.4166667,-4.283525,68.17084,-1.532736,-1.6295985
0.4333333,-2.532476,-55.06446,-1.617246,-1.6202172
0.45,-4.620518,7.464514,-1.617152,-1.6564765
0.4666667,-4.627836,-198.6944,-1.771263,-1.5684749
0.4833333,-8.106357,19.71371,-1.771414,-1.673748
0.5,-8.101529,-47.00838,-2.041475,-1.6685505
0.5166667,-5.426345,184.7437,-2.041464,-1.8849614
0.5333333,-5.42667,0.0,-2.222353,-1.809763
0.55,0.0,0.0,-2.222353,-1.9350458
0.0,0.0,0.0,-1.347754,-0.80491346
0.01666667,-0.1889598,0.0,-1.353984,-0.8359901
0.03333333,-0.527832,-2.56187,-1.354053,-0.863034
0.05,-0.5255243,-19.2082,-1.371578,-0.88745815
0.06666667,-0.825074,4.108131,-1.371571,-0.9304917
0.08333333,-0.8184758,-25.03765,-1.399081,-0.94758314
0.1,-1.139268,8.27587,-1.398853,-0.9961825
0.1166667,-1.153563,-54.64733,-1.437056,-0.99291444
0.1333333,-2.163829,2.456531,-1.437305,-1.0440402
0.15,-2.156366,-26.22221,-1.509184,-1.0614231
0.1666667,-1.85046,42.31943,-1.509184,-1.1414044
0.1833333,-1.84728,-44.14898,-1.570866,-1.1244816
0.2,-2.211318,25.42699,-1.57076,-1.1938368
0.2166667,-2.214499,-45.04127,-1.644577,-1.1862856
0.2333333,-2.417773,34.33934,-1.644577,-1.2641457
0.25,-2.421821,-66.62549,-1.725169,-1.2385143
0.2666667,-3.154154,28.97636,-1.725304,-1.3171084
0.2833333,-3.149706,-9.572068,-1.830308,-1.3285939
0.3,-1.858086,-154.9963,-1.830294,-1.2983612
0.3166667,-8.599875,-31.69546,-1.892244,-1.2925507
0.3333333,-5.223989,205.2988,-2.116957,-1.5238217
0.35,1.5174,121.9829,-2.066377,-1.6218048
0.3666667,-2.424854,-132.4406,-2.066377,-1.4392008
0.3833333,-3.557877,0.0,-2.147205,-1.5328953
0.4,0.0,0.0,-2.184973,-1.626828
0.0,0.0,0.0,-1.136929,-0.80491346
0.01666667,-0.3785331,0.0,-1.149448,-0.83280987
0.03333333,-0.6823785,1.381755,-1.149547,-0.86277753
0.05,-0.676439,-23.8604,-1.172194,-0.88217044
0.06666667,-1.03713,5.265265,-1.172095,-0.9276197
0.08333333,-1.044391,-51.2539,-1.206765,-0.9282633
0.1,-2.014144,1.279514,-1.206908,-0.97736126
0.1166667,-2.00984,-25.4632,-1.273903,-0.99583805
0.1333333,-1.7519,38.74493,-1.273903,-1.0724474
0.15,-1.75573,-51.35887,-1.332299,-1.0532537
0.1666667,-2.375832,19.51855,-1.332427,-1.1190841
0.1833333,-2.370525,-41.7305,-1.411494,-1.1171364
0.2,-2.406232,-55.57058,-1.411444,-1.1425853
0.2166667,-5.195927,-11.07022,-1.491701,-1.1563939
0.2333333,-2.919367,28.01839,-1.584642,-1.2519867
0.25,-3.05019,47.62766,-1.589014,-1.2956547
0.2666667,-2.924173,54.3128,-1.686315,-1.3359754
0.2833333,-0.009112578,24.05452,-1.686486,-1.4011995
0.3,-2.222006,-36.81192,-1.686619,-1.3622668
0.3166667,-2.189817,-134.3974,-1.760553,-1.3392451
0.3333333,-5.018812,-10.95735,-1.759613,-1.399157
0.35,-5.047022,2.066414,-1.927847,-1.4406452
0.3666667,-2.435031,84.53207,-1.927847,-1.5675611
0.3833333,-3.799019,-123.9147,-2.009014,-1.455445
0.4,-5.513688,34.59581,-2.054481,-1.5548258
0.4166667,-4.18283,0.0,-2.192804,-1.5909044
0.4333333,0.0,0.0,-2.193908,-1.6953206
0.0,0.0,0.0,-1.170912,-0.80491346
0.01666667,-0.3639219,0.0,-1.170712,-0.8330547
0.03333333,-0.3749049,-17.03748,-1.183043,-0.8570244
0.05,-0.6783771,1.24573,-1.183209,-0.89701045
0.06666667,-0.6727784,-21.73989,-1.205655,-0.91773456
0.08333333,-0.9754505,6.238395,-1.205635,-0.9634773
0.1,-0.9791679,-29.74081,-1.23817,-0.9763477
0.1166667,-1.356407,10.53723,-1.238273,-1.028126
0.1333333,-1.346935,-55.47021,-1.283384,-1.0234294
0.15,-2.294449,6.847232,-1.283171,-1.0786965
0.1666667,-2.30082,-30.15837,-1.359865,-1.0909146
0.1833333,-2.023658,-49.22495,-1.359865,-1.1185157
0.2,-4.748377,-20.85239,-1.427321,-1.1238606
0.2166667,-2.982383,20.15804,-1.518145,-1.2120268
0.2333333,-2.926906,51.88686,-1.526733,-1.2659994
0.25,-2.674806,-50.67134,-1.615708,-1.2437212
0.2666667,-3.072981,39.02795,-1.615894,-1.3244245
0.2833333,-3.067418,52.77504,-1.718141,-1.3669077
0.3,-0.0,-7.151808,-1.718141,-1.4171127
0.3166667,-3.276012,-56.16021,-1.718141,-1.3673699
0.3333333,-3.276012,-25.16652,-1.827341,-1.4199764
0.35,-2.372029,31.22091,-1.827341,-1.5027908
0.3666667,-3.551417,-134.1758,-1.906409,-1.4192739
0.3833333,-5.689169,24.23426,-1.945722,-1.5114975
0.4,-4.509781,-22.33833,-2.096048,-1.5379403
0.4166667,-4.085813,84.57856,-2.096048,-1.6426349
0.4333333,-4.085813,0.0,-2.232242,-1.6267782
0.45,0.0,0.0,-2.232242,-1.7295672
0.0,0.0,0.0,-0.5400504,-0.80491346
0.01666667,-0.1711298,0.0,-0.5396557,-0.83628917
0.03333333,-0.189953,-16.44778,-0.5457548,-0.8604764
0.05,-0.5628617,-2.952941,-0.5459875,-0.89646107
0.06666667,-0.5505299,-20.76754,-0.5645168,-0.9203613
0.08333333,-0.8879663,3.569074,-0.5643385,-0.96336377
0.1,-0.8957655,-26.73294,-0.5941157,-0.9795288
0.1166667,-1.222243,-67.0225,-0.5941973,-0.9844315
0.1333333,-3.459261,-28.41493,-0.6348571,-1.0040207
0.15,-2.560848,5.920681,-0.709506,-1.0736786
0.1666667,-2.327532,47.71169,-0.7202188,-1.1365955
0.1833333,-2.011642,-26.95443,-0.7870904,-1.13191
0.2,-2.113373,32.74133,-0.7872735,-1.1998128
0.2166667,-2.107882,-54.9308,-0.8575362,-1.1822158
0.2333333,-2.661581,27.55332,-0.8575362,-1.2560357
0.25,-2.635034,46.20737,-0.9462556,-1.301778
0.2666667,0.03019795,-8.095296,-0.9453707,-1.3485676
0.2833333,-2.882595,-51.82113,-0.945249,-1.3080472
0.3,-2.9262,-66.30684,-1.041457,-1.332981
0.3166667,-3.393399,42.10157,-1.042789,-1.4236094
0.3333333,-3.354982,-19.70428,-1.15457,-1.4218874
0.35,-2.292154,32.63084,-1.154622,-1.504966
0.3666667,-3.547788,-115.2346,-1.230976,-1.4305552
0.3833333,-5.136442,33.71157,-1.272881,-1.5263841
0.4,-3.875582,-42.4571,-1.40219,-1.5366614
0.4166667,-4.433296,56.87775,-1.402067,-1.6203961
0.4333333,-4.436983,-85.33882,-1.549967,-1.5703337
0.45,-4.703854,71.48763,-1.549967,-1.6930047
0.4666667,-4.703854,-93.65969,-1.706762,-1.6294205
0.4833333,-5.083668,74.12639,-1.706762,-1.7566891
0.5,-5.083668,-84.14347,-1.876218,-1.697179
0.5166667,-4.996018,-91.65628,-1.876218,-1.7284454
0.5333333,-10.25499,-4.507686,-2.042752,-1.7260941
0.55,-5.258967,0.0,-2.21805,-1.8468227
0.5666667,0.0,0.0,-2.21805,-1.9692924
0.0,0.0,0.0,-1.557021,-0.80491346
0.01666667,-0.2779689,0.0,-1.566545,-0.8344969
0.03333333,-0.6072196,-1.063262,-1.566287,-0.86258996
0.05,-0.6203325,-22.42367,-1.586785,-0.8839628
0.06666667,-0.956448,4.999279,-1.586964,-0.9288156
0.08333333,-0.9473732,-53.33798,-1.618667,-0.92865616
0.1,-2.034749,-2.400036,-1.618543,-0.9748359
0.1166667,-2.038452,-21.37492,-1.686492,-0.99777997
0.1333333,-1.638958,-25.26694,-1.686492,-1.0364224
0.15,-3.594883,-5.433744,-1.741124,-1.0496058
0.1666667,-1.955926,12.90955,-1.806321,-1.1222132
0.1833333,-2.240392,28.77301,-1.806321,-1.1610847
0.2,-2.236909,-45.25925,-1.881001,-1.1515341
0.2166667,-2.438516,33.41406,-1.880885,-1.2290033
0.2333333,-2.485073,-55.00211,-1.962285,-1.2100922
0.25,-2.843282,35.1702,-1.963721,-1.2917461
0.2666667,-2.837842,-30.79302,-2.057061,-1.2870084
0.2833333,-2.360125,56.77877,-2.058315,-1.3811449
0.3,-2.324223,-128.6399,-2.135732,-1.3061545
0.3166667,-4.951744,-5.199395,-2.13579,-1.3694466
0.3333333,-4.950012,84.91673,-2.30079,-1.4571054
0.35,-0.0,0.0,-2.30079,-1.5240886
0.3666667,0.0,0.0,-2.30079,-1.5583352
0.0,0.0,0.0,-1.093613,-0.80491346
0.01666667,-0.1215365,0.0,-1.097621,-0.83712107
0.03333333,-0.4419669,-3.590984,-1.097664,-0.8638649
0.05,-0.4459562,-17.44508,-1.112353,-0.8898374
0.06666667,-0.7330937,2.612542,-1.112529,-0.9311487
0.08333333,-0.7310138,-25.03702,-1.136789,-0.9490508
0.1,-1.101043,-58.04662,-1.136896,-0.9575354
0.1166667,-2.971352,-13.1874,-1.173491,-0.9869801
0.1333333,-1.873519,8.432743,-1.235941,-1.0524508
0.15,-1.788637,33.72827,-1.235941,-1.1031058
0.1666667,-1.784096,-38.97753,-1.295563,-1.0943588
0.1833333,-2.028893,26.51607,-1.295411,-1.1632957
0.2,-2.029698,-61.63901,-1.363192,-1.145307
0.2166667,-2.808112,21.45059,-1.363068,-1.2157161
0.2333333,-2.811848,-46.50587,-1.456796,-1.2096434
0.25,-2.75861,49.7532,-1.456796,-1.3018053
0.2666667,-2.740018,-7.705888,-1.54875,-1.302326
0.2833333,-1.594764,18.88901,-1.54813,-1.371539
0.3,-3.005062,-110.4163,-1.601908,-1.3055283
0.3166667,-4.704415,-2.057082,-1.648299,-1.3754572
0.3333333,-4.025561,111.1422,-1.758722,-1.4881493
0.35,-0.1628408,-8.014322,-1.782484,-1.5166093
0.3666667,-3.62788,-56.60912,-1.76415,-1.4639404
0.3833333,-4.177892,-87.32156,-1.903413,-1.4707663
0.4,-4.085813,73.19951,-1.903413,-1.6016476
0.4166667,-4.085813,-86.44886,-2.039607,-1.5413209
0.4333333,-4.564331,61.83933,-2.039607,-1.6553833
0.45,-4.564331,29.86251,-2.191752,-1.6706873
0.4666667,-1.411176,36.81185,-2.191752,-1.7619469
0.4833333,-4.19624,0.0,-2.238791,-1.727665
0.5,0.0,0.0,-2.331626,-1.8323065
0.0,0.0,0.0,-0.6546548,-0.80491346
0.01666667,-0.423237,0.0,-0.6545625,-0.8320598
0.03333333,-0.4178587,-17.05332,-0.6687627,-0.8562944
0.05,-0.7035487,2.372999,-0.6684911,-0.89725596
0.06666667,-0.708568,-24.92596,-0.6922143,-0.9152467
0.08333333,-1.073144,5.70069,-0.6921101,-0.96151996
0.1,-1.081998,18.10499,-0.7279858,-1.0029659
0.1166667,-0.009808674,-10.90423,-0.7281767,-1.0380145
0.1333333,-1.399216,-23.59935,-0.7283127,-1.0414321
0.15,-1.393648,-31.17619,-0.7748172,-1.0712837
0.1666667,-1.610213,20.95803,-0.7747677,-1.1327806
0.1833333,-1.588964,-86.28477,-0.8284909,-1.1038544
0.2,-3.309636,-2.25785,-0.8277332,-1.1590116
0.2166667,-3.33237,-31.14825,-0.9388121,-1.1757625
0.2333333,-2.551942,-30.85509,-0.9388121,-1.2232747
0.25,-5.508281,-18.17391,-1.023877,-1.2154386
0.2666667,-3.284213,30.50927,-1.122422,-1.3158346
0.2833333,-3.304195,56.2768,-1.133351,-1.36501
0.3,-2.96703,-49.43636,-1.232561,-1.3422899
0.3166667,-3.253282,45.95618,-1.232252,-1.4282434
0.3333333,-3.262574,-77.03711,-1.341004,-1.3894745
0.35,-3.868912,45.53547,-1.341004,-1.4861592
0.3666667,-3.868912,-74.19317,-1.469968,-1.4494804
0.3833333,-4.098423,62.38971,-1.469968,-1.560786
0.4,-4.098423,-77.00352,-1.606582,-1.5124582
0.4166667,-4.295148,66.88627,-1.606582,-1.6286426
0.4333333,-4.295148,-1.277712,-1.749753,-1.6225096
0.45,-2.18484,30.40384,-1.749753,-1.7109257
0.4666667,-4.500789,-84.80394,-1.822581,-1.6380732
0.4833333,-4.723843,73.4933,-1.89978,-1.7623503
0.5,-2.403207,-167.502,-1.980043,-1.6927655
0.5166667,-8.403026,-61.6562,-1.979887,-1.689062
0.5333333,-8.407713,143.9715,-2.260144,-1.8450403
0.55,-0.0,0.0,-2.260144,-1.9350458
0.5666667,0.0,0.0,-2.260144,-1.9692924
0.0,0.0,0.0,-1.554496,-0.80491346
0.01666667,-0.07067209,0.0,-1.556952,-0.83797437
0.03333333,-0.3939099,-4.198015,-1.556851,-0.86431146
0.05,-0.3930832,6.819778,-1.570082,-0.9050985
0.06666667,0.005382657,-9.812758,-1.569954,-0.93617654
0.08333333,-0.6804381,-11.58283,-1.569903,-0.95786935
0.1,-0.6742109,-23.08876,-1.592635,-0.9854044
0.1166667,-1.008986,-33.56899,-1.592377,-1.0078263
0.1333333,-2.165568,-7.70803,-1.626268,-1.0379899
0.15,-1.299833,-5.018716,-1.664562,-1.0883528
0.1666667,-1.81305,13.44201,-1.669596,-1.1249255
0.1833333,-1.66328,-34.60284,-1.724997,-1.1332233
0.2,-1.991909,22.93523,-1.725039,-1.1960415
0.2166667,-1.989041,-84.74378,-1.791394,-1.1665487
0.2333333,-3.467463,8.75348,-1.79134,-1.2313797
0.25,-3.469082,-31.10707,-1.906976,-1.2419863
0.2666667,-2.640212,73.8379,-1.906976,-1.3523054
0.2833333,-2.635582,-59.88396,-1.994983,-1.3074147
0.3,-3.064407,37.83014,-1.994829,-1.3923516
0.3166667,-3.069036,-58.85631,-2.09713,-1.3692449
0.3333333,-3.246531,49.56928,-2.09713,-1.4647433
0.35,-3.246531,0.0,-2.205348,-1.4696257
0.3666667,0.0,0.0,-2.205348,-1.5583352
0.0,0.0,0.0,-1.307831,-0.80491346
0.01666667,-0.2602334,0.0,-1.316534,-0.83479434
0.03333333,-0.5379471,-0.120513,-1.316505,-0.8643104
0.05,-0.533594,-20.97242,-1.334466,-0.88627744
0.06666667,-0.8776204,3.045408,-1.334292,-0.9289806
0.08333333,-0.888805,-26.70444,-1.36372,-0.945416
0.1,-1.218057,9.684616,-1.363919,-0.99569523
0.1166667,-1.209406,-61.92563,-1.404322,-0.98766613
0.1333333,-2.416827,0.03403694,-1.404232,-1.0383611
0.15,-2.419518,-25.4816,-1.484883,-1.0574474
0.1666667,-1.950281,49.39505,-1.484883,-1.1439214
0.1833333,-1.953969,33.30177,-1.549892,-1.1685723
0.2,-0.005683001,-11.44362,-1.550015,-1.2089963
0.2166667,-2.286895,-138.2074,-1.550082,-1.1298809
0.2333333,-5.178186,-19.35419,-1.626245,-1.1860306
0.25,-3.155585,31.26707,-1.722688,-1.2841948
0.2666667,-2.950736,57.64382,-1.731431,-1.3375031
0.2833333,-2.687375,-52.66097,-1.821046,-1.3108246
0.3,-3.141932,38.2769,-1.82101,-1.3913158
0.3166667,-3.142993,-29.058,-1.925777,-1.3856562
0.3333333,-2.41796,32.68551,-1.925777,-1.4686414
0.35,-3.398646,-29.66196,-2.006375,-1.4495026
0.3666667,-2.564464,-0.09139196,-2.039065,-1.5152602
0.3833333,-3.702857,-113.2581,-2.091858,-1.4633709
0.4,-6.135477,21.41345,-2.162494,-1.5365858
0.4166667,-4.026957,0.0,-2.296373,-1.5935192
0.4333333,0.0,0.0,-2.296725,-1.6953206
0.0,0.0,0.0,-1.153457,-0.80491346
0.01666667,-0.2666056,0.0,-1.162389,-0.8346873
0.03333333,-0.5747324,-0.8230408,-1.162344,-0.8632773
0.05,-0.5793208,-21.40441,-1.181547,-0.88525456
0.06666667,-0.912612,4.085571,-1.181655,-0.9290097
0.08333333,-0.9132195,-21.68791,-1.211967,-0.94797814
0.1,-1.092419,12.98994,-1.212096,-0.999761
0.1166667,-1.076703,-62.27886,-1.248381,-0.98968315
0.1333333,-2.358671,-3.518813,-1.247986,-1.0372319
0.15,-2.370534,-21.30491,-1.327004,-1.0607433
0.1666667,-1.794797,50.71128,-1.327004,-1.1473095
0.1833333,-1.788853,-42.9619,-1.38683,-1.1261649
0.2,-2.147482,24.57584,-1.386632,-1.1944034
0.2166667,-2.151743,-67.5757,-1.458413,-1.1739893
0.2333333,-3.040885,21.69001,-1.458357,-1.2461993
0.25,-3.041243,-39.60411,-1.559776,-1.2441301
0.2666667,-2.674058,58.25081,-1.559731,-1.3425041
0.2833333,-2.680616,-60.74843,-1.648911,-1.3061471
0.3,-3.110812,38.57862,-1.649085,-1.3920165
0.3166667,-3.10558,-24.30501,-1.752605,-1.3890995
0.3333333,-2.266918,32.55746,-1.752605,-1.4710995
0.35,-3.289446,-42.58353,-1.828169,-1.4436799
0.3666667,-2.886743,2.886486,-1.862253,-1.5116178
0.3833333,-3.6261,-63.19537,-1.924393,-1.494315
0.4,-4.678776,32.7449,-1.983123,-1.5677357
0.4166667,-3.248543,-93.63834,-2.080353,-1.5511078
0.4333333,-6.117275,6.555912,-2.091408,-1.5965825
0.45,-5.784314,0.0,-2.284262,-1.632531
0.4666667,0.0,0.0,-2.284218,-1.7638136
0.0,0.0,0.0,-1.23735,-0.80491346
0.01666667,-0.3795395,0.0,-1.24979,-0.8327928
0.03333333,-0.6555097,1.732549,-1.250002,-0.8634361
0.05,-0.6504077,-22.24309,-1.27164,-0.8835652
0.06666667,-0.9803145,5.384077,-1.271682,-0.928643
0.08333333,-0.9822774,-48.95334,-1.304317,-0.930668
0.1,-1.920196,0.760428,-1.304425,-0.97862995
0.1166667,-1.916982,-25.38962,-1.368324,-0.99743944
0.1333333,-1.702236,36.52533,-1.368324,-1.0719656
0.15,-1.702778,5.557069,-1.425065,-1.087858
0.1666667,-0.6893076,-0.06621818,-1.425083,-1.135775
0.1833333,-2.048821,-92.00654,-1.448042,-1.0927505
0.2,-3.708476,-15.75766,-1.493377,-1.1443238
