t,y_real,y_pred
0.08333333,-1.214564,-0.9359569
0.1,-1.254009,-0.94730467
0.1166667,-1.253826,-0.96158814
0.1333333,-1.331357,-0.979738
0.15,-1.331357,-1.0027493
0.1666667,-1.397468,-1.0314661
0.1833333,-1.397314,-1.0662383
0.2,-1.47435,-1.1065472
0.2166667,-1.474193,-1.150825
0.2333333,-1.573935,-1.1967041
0.25,-1.677735,-1.2416862
0.2666667,-1.690146,-1.2838793
0.2833333,-1.79846,-1.3224114
0.3,-1.79846,-1.3573998
0.3166667,-1.913544,-1.3896406
0.3333333,-1.913544,-1.4202487
0.35,-2.048936,-1.4503653
0.3666667,-2.048936,-1.4809552
0.3833333,-2.194482,-1.5126745
0.4,-2.194482,-1.5458004
0.4166667,-2.194482,-1.5802355
0.4333333,-2.336644,-1.615622
0.0,-0.7472995,-0.90192914
0.01666667,-0.7468654,-0.90699863
0.03333333,-0.7582649,-0.9126687
0.05,-0.7582898,-0.9191561
0.06666667,-0.7812921,-0.9267726
0.08333333,-0.7812236,-0.9359569
0.1,-0.8169701,-0.94730467
0.1166667,-0.8170381,-0.96158814
0.1333333,-0.8633794,-0.979738
0.15,-0.8631164,-1.0027493
0.1666667,-0.9232924,-1.0314661
0.1833333,-0.9259312,-1.0662383
0.2,-1.026201,-1.1065472
0.2166667,-1.026201,-1.150825
0.2333333,-1.113222,-1.1967041
0.25,-1.113441,-1.2416862
0.2666667,-1.207585,-1.2838793
0.2833333,-1.313426,-1.3224114
0.3,-1.326965,-1.3573998
0.3166667,-1.434642,-1.3896406
0.3333333,-1.434668,-1.4202487
0.35,-1.517272,-1.4503653
0.3666667,-1.517353,-1.4809552
0.3833333,-1.517367,-1.5126745
0.4,-1.710138,-1.5458004
0.4166667,-1.710138,-1.5802355
0.4333333,-1.855173,-1.615622
0.45,-1.855173,-1.6515672
0.4666667,-2.018692,-1.6879251
0.4833333,-2.018692,-1.7250156
0.5,-2.190743,-1.7636404
0.5166667,-2.190743,-1.8047642
0.5333333,-2.349996,-1.8488529
0.55,-2.349902,-1.8950821
0.0,-0.03497633,-0.90192914
0.01666667,-0.03461558,-0.90699863
0.03333333,-0.03687203,-0.9126687
0.05,-0.0368269,-0.9191561
0.06666667,-0.04770267,-0.9267726
0.08333333,-0.04782212,-0.9359569
0.1,-0.07060021,-0.94730467
0.1166667,-0.07068112,-0.96158814
0.1333333,-0.1043369,-0.979738
0.15,-0.1044231,-1.0027493
0.1666667,-0.1499975,-1.0314661
0.1833333,-0.1499295,-1.0662383
0.2,-0.2031706,-1.1065472
0.2166667,-0.2029316,-1.150825
0.2333333,-0.3204283,-1.1967041
0.25,-0.3204283,-1.2416862
0.2666667,-0.4107073,-1.2838793
0.2833333,-0.409374,-1.3224114
0.3,-0.5054643,-1.3573998
0.3166667,-0.5054643,-1.3896406
0.3333333,-0.6160347,-1.4202487
0.35,-0.6160347,-1.4503653
0.3666667,-0.7299898,-1.4809552
0.3833333,-0.7299898,-1.5126745
0.4,-0.8698951,-1.5458004
0.4166667,-0.8698951,-1.5802355
0.4333333,-1.012057,-1.615622
0.45,-1.012057,-1.6515672
0.4666667,-1.160988,-1.6879251
0.4833333,-1.160988,-1.7250156
0.5,-1.325716,-1.7636404
0.5166667,-1.325631,-1.8047642
0.5333333,-1.498341,-1.8488529
0.55,-1.498341,-1.8950821
0.5666667,-1.689018,-1.9409482
0.5833333,-1.689018,-1.9827969
0.6,-1.880824,-2.0171027
0.6166667,-1.880807,-2.041637
0.6333333,-2.079399,-2.0558732
0.65,-2.079399,-2.060741
0.6666667,-2.288129,-2.0581748
0.6833333,-2.287996,-2.050661
0.0,-0.2922216,-0.90192914
0.01666667,-0.2920633,-0.90699863
0.03333333,-0.2920615,-0.9126687
0.05,-0.2928413,-0.9191561
0.06666667,-0.2926518,-0.9267726
0.08333333,-0.3013755,-0.9359569
0.1,-0.3013202,-0.94730467
0.1166667,-0.3225468,-0.96158814
0.1333333,-0.3224491,-0.979738
0.15,-0.3562761,-1.0027493
0.1666667,-0.3561188,-1.0314661
0.1833333,-0.4019708,-1.0662383
0.2,-0.4021831,-1.1065472
0.2166667,-0.4524237,-1.150825
0.2333333,-0.459115,-1.1967041
0.25,-0.529016,-1.2416862
0.2666667,-0.5291173,-1.2838793
0.2833333,-0.6144883,-1.3224114
0.3,-0.6159067,-1.3573998
0.3166667,-0.7277332,-1.3896406
0.3333333,-0.7277332,-1.4202487
0.35,-0.836047,-1.4503653
0.3666667,-0.836047,-1.4809552
0.3833333,-0.9008886,-1.5126745
0.4,-0.8907513,-1.5458004
0.4166667,-1.08201,-1.5802355
0.4333333,-1.081972,-1.615622
0.45,-1.2253,-1.6515672
0.4666667,-1.2253,-1.6879251
0.4833333,-1.375359,-1.7250156
0.5,-1.375359,-1.7636404
0.5166667,-1.535574,-1.8047642
0.5333333,-1.535574,-1.8488529
0.55,-1.535574,-1.8950821
0.5666667,-1.705942,-1.9409482
0.5833333,-1.890978,-1.9827969
0.6,-1.894363,-2.0171027
0.6166667,-2.081656,-2.041637
0.6333333,-2.081308,-2.0558732
0.65,-2.273461,-2.060741
0.6666667,-2.273461,-2.0581748
0.0,-0.08236361,-0.90192914
0.01666667,-0.09145865,-0.90699863
0.03333333,-0.09140934,-0.9126687
0.05,-0.09137249,-0.9191561
0.06666667,-0.11013,-0.9267726
0.08333333,-0.1099397,-0.9359569
0.1,-0.1414949,-0.94730467
0.1166667,-0.1413725,-0.96158814
0.1333333,-0.197447,-0.979738
0.15,-0.2558506,-1.0027493
0.1666667,-0.2559096,-1.0314661
0.1833333,-0.3277407,-1.0662383
0.2,-0.3278508,-1.1065472
0.2166667,-0.410318,-1.150825
0.2333333,-0.4101564,-1.1967041
0.25,-0.516747,-1.2416862
0.2666667,-0.5167912,-1.2838793
0.2833333,-0.621676,-1.3224114
0.3,-0.6216443,-1.3573998
0.3166667,-0.7412725,-1.3896406
0.3333333,-0.7412725,-1.4202487
0.35,-0.8676385,-1.4503653
0.3666667,-0.8676385,-1.4809552
0.3833333,-1.004159,-1.5126745
0.4,-1.004159,-1.5458004
0.4166667,-1.004159,-1.5802355
0.4333333,-1.156475,-1.615622
0.45,-1.156475,-1.6515672
0.4666667,-1.322331,-1.6879251
0.4833333,-1.322331,-1.7250156
0.5,-1.493828,-1.7636404
0.5166667,-1.493828,-1.8047642
0.5333333,-1.673222,-1.8488529
0.55,-1.8639,-1.8950821
0.5666667,-1.874054,-1.9409482
0.5833333,-2.063603,-1.9827969
0.6,-2.063603,-2.0171027
0.6166667,-2.266692,-2.041637
0.6333333,-2.266692,-2.0558732
0.0,-1.614552,-0.90192914
0.01666667,-1.614373,-0.90699863
0.03333333,-1.631134,-0.9126687
0.05,-1.630955,-0.9191561
0.06666667,-1.65749,-0.9267726
0.08333333,-1.657481,-0.9359569
0.1,-1.696978,-0.94730467
0.1166667,-1.697169,-0.96158814
0.1333333,-1.74806,-0.979738
0.15,-1.747975,-1.0027493
0.1666667,-1.806569,-1.0314661
0.1833333,-1.806467,-1.0662383
0.2,-1.876646,-1.1065472
0.2166667,-1.876514,-1.150825
0.2333333,-1.942879,-1.1967041
0.25,-1.997035,-1.2416862
0.2666667,-2.093675,-1.2838793
0.2833333,-2.09858,-1.3224114
0.3,-2.20915,-1.3573998
0.3166667,-2.323105,-1.3896406
0.3333333,-2.323105,-1.4202487
0.35,-2.323105,-1.4503653
0.0,-1.88985,-0.90192914
0.01666667,-1.889636,-0.90699863
0.03333333,-1.904755,-0.9126687
0.05,-1.904908,-0.9191561
0.06666667,-1.930958,-0.9267726
0.08333333,-1.930782,-0.9359569
0.1,-1.966948,-0.94730467
0.1166667,-1.966838,-0.96158814
0.1333333,-2.013085,-0.979738
0.15,-2.013226,-1.0027493
0.1666667,-2.094067,-1.0314661
0.1833333,-2.094067,-1.0662383
0.2,-2.165706,-1.1065472
0.2166667,-2.165601,-1.150825
0.2333333,-2.247016,-1.1967041
0.25,-2.247096,-1.2416862
0.2666667,-2.335922,-1.2838793
0.2833333,-2.335774,-1.3224114
0.0,-1.388899,-0.90192914
0.01666667,-1.39155,-0.90699863
0.03333333,-1.400151,-0.9126687
0.05,-1.400309,-0.9191561
0.06666667,-1.417964,-0.9267726
0.08333333,-1.417828,-0.9359569
0.1,-1.417905,-0.94730467
0.1166667,-1.447113,-0.96158814
0.1333333,-1.447184,-0.979738
0.15,-1.487194,-1.0027493
0.1666667,-1.487366,-1.0314661
0.1833333,-1.5394,-1.0662383
0.2,-1.539621,-1.1065472
0.2166667,-1.633733,-1.150825
0.2333333,-1.633733,-1.1967041
0.25,-1.711509,-1.2416862
0.2666667,-1.711251,-1.2838793
0.2833333,-1.799995,-1.3224114
0.3,-1.800165,-1.3573998
0.3166667,-1.911287,-1.3896406
0.3333333,-1.911287,-1.4202487
0.35,-2.019601,-1.4503653
0.3666667,-2.019601,-1.4809552
0.3833333,-2.063603,-1.5126745
0.4,-2.141454,-1.5458004
0.4166667,-2.273461,-1.5802355
0.0,-0.06999325,-0.90192914
0.01666667,-0.06986298,-0.90699863
0.03333333,-0.07594083,-0.9126687
0.05,-0.09279672,-0.9191561
0.06666667,-0.09264177,-0.9267726
0.08333333,-0.1204944,-0.9359569
0.1,-0.120594,-0.94730467
0.1166667,-0.1206716,-0.96158814
0.1333333,-0.1611442,-0.979738
0.15,-0.161095,-1.0027493
0.1666667,-0.2233118,-1.0314661
0.1833333,-0.2233118,-1.0662383
0.2,-0.2890003,-1.1065472
0.2166667,-0.2892144,-1.150825
0.2333333,-0.3755193,-1.1967041
0.25,-0.3755193,-1.2416862
0.2666667,-0.4657032,-1.2838793
0.2833333,-0.46593,-1.3224114
0.3,-0.558835,-1.3573998
0.3166667,-0.558835,-1.3896406
0.3333333,-0.6788234,-1.4202487
0.35,-0.6788278,-1.4503653
0.3666667,-0.7943678,-1.4809552
0.3833333,-0.7943678,-1.5126745
0.4,-0.9221333,-1.5458004
0.4166667,-0.9221333,-1.5802355
0.4333333,-1.063231,-1.615622
0.45,-1.219882,-1.6515672
0.4666667,-1.230992,-1.6879251
0.4833333,-1.378756,-1.7250156
0.5,-1.378756,-1.7636404
0.5166667,-1.378756,-1.8047642
0.5333333,-1.554295,-1.8488529
0.55,-1.554243,-1.8950821
0.5666667,-1.740943,-1.9409482
0.5833333,-1.740943,-1.9827969
0.6,-1.93648,-2.0171027
0.6166667,-1.93633,-2.041637
0.6333333,-2.130906,-2.0558732
0.65,-2.130906,-2.060741
0.6666667,-2.311999,-2.0581748
0.6833333,-2.311999,-2.050661
0.7,-2.312491,-2.0407615
0.0,-0.01555406,-0.90192914
0.01666667,-0.01559866,-0.90699863
0.03333333,-0.0155822,-0.9126687
0.05,-0.05397989,-0.9191561
0.06666667,-0.05389254,-0.9267726
0.08333333,-0.1043688,-0.9359569
0.1,-0.1043989,-0.94730467
0.1166667,-0.1672315,-0.96158814
0.1333333,-0.1671118,-0.979738
0.15,-0.2433099,-1.0027493
0.1666667,-0.2433099,-1.0314661
0.1833333,-0.3295007,-1.0662383
0.2,-0.329617,-1.1065472
0.2166667,-0.4255145,-1.150825
0.2333333,-0.4255145,-1.1967041
0.25,-0.5332819,-1.2416862
0.2666667,-0.5332819,-1.2838793
0.2833333,-0.6466043,-1.3224114
0.3,-0.6466043,-1.3573998
0.3166667,-0.7843688,-1.3896406
0.3333333,-0.9199113,-1.4202487
0.35,-0.9276883,-1.4503653
0.3666667,-1.072119,-1.4809552
0.3833333,-1.072106,-1.5126745
0.4,-1.224326,-1.5458004
0.4166667,-1.224326,-1.5802355
0.4333333,-1.224326,-1.615622
0.45,-1.397643,-1.6515672
0.4666667,-1.397643,-1.6879251
0.4833333,-1.576515,-1.7250156
0.5,-1.576515,-1.7636404
0.5166667,-1.764274,-1.8047642
0.5333333,-1.764274,-1.8488529
0.55,-1.964255,-1.8950821
0.5666667,-1.964152,-1.9409482
0.5833333,-2.166458,-1.9827969
0.6,-2.166458,-2.0171027
0.6166667,-2.320887,-2.041637
0.6333333,-2.320769,-2.0558732
0.0,-0.3577433,-0.90192914
0.01666667,-0.3571975,-0.90699863
0.03333333,-0.3571719,-0.9126687
0.05,-0.3571569,-0.9191561
0.06666667,-0.3621082,-0.9267726
0.08333333,-0.36185,-0.9359569
0.1,-0.3754392,-0.94730467
0.1166667,-0.3754501,-0.96158814
0.1333333,-0.4017916,-0.979738
0.15,-0.4018986,-1.0027493
0.1666667,-0.4401003,-1.0314661
0.1833333,-0.4400481,-1.0662383
0.2,-0.4881159,-1.1065472
0.2166667,-0.4883183,-1.150825
0.2333333,-0.5511135,-1.1967041
0.25,-0.5511731,-1.2416862
0.2666667,-0.6588253,-1.2838793
0.2833333,-0.7469624,-1.3224114
0.3,-0.7470667,-1.3573998
0.3166667,-0.838808,-1.3896406
0.3333333,-0.838808,-1.4202487
0.35,-0.9476864,-1.4503653
0.3666667,-0.9476864,-1.4809552
0.3833333,-1.069897,-1.5126745
0.4,-1.06982,-1.5458004
0.4166667,-1.193218,-1.5802355
0.4333333,-1.193218,-1.615622
0.45,-1.193218,-1.6515672
0.4666667,-1.328761,-1.6879251
0.4833333,-1.328761,-1.7250156
0.5,-1.473191,-1.7636404
0.5166667,-1.473191,-1.8047642
0.5333333,-1.632065,-1.8488529
0.55,-1.632065,-1.8950821
0.5666667,-1.80427,-1.9409482
0.5833333,-1.804204,-1.9827969
0.6,-1.974254,-2.0171027
0.6166667,-1.974254,-2.041637
0.6333333,-2.160903,-2.0558732
0.65,-2.160903,-2.060741
0.6666667,-2.325331,-2.0581748
0.0,-0.6466043,-0.90192914
0.01666667,-0.650641,-0.90699863
0.03333333,-0.650658,-0.9126687
0.05,-0.6653952,-0.9191561
0.06666667,-0.6650275,-0.9267726
0.08333333,-0.6895142,-0.9359569
0.1,-0.6893219,-0.94730467
0.1166667,-0.7229104,-0.96158814
0.1333333,-0.7228651,-0.979738
0.15,-0.7227241,-1.0027493
0.1666667,-0.7672238,-1.0314661
0.1833333,-0.7671073,-1.0662383
0.2,-0.8254177,-1.1065472
0.2166667,-0.8247137,-1.150825
0.2333333,-0.8933609,-1.1967041
0.25,-0.8933776,-1.2416862
0.2666667,-0.9750846,-1.2838793
0.2833333,-0.9751686,-1.3224114
0.3,-1.086562,-1.3573998
0.3166667,-1.179619,-1.3896406
0.3333333,-1.190625,-1.4202487
0.35,-1.30516,-1.4503653
0.3666667,-1.304897,-1.4809552
0.3833333,-1.383679,-1.5126745
0.4,-1.382702,-1.5458004
0.4166667,-1.569849,-1.5802355
0.4333333,-1.569849,-1.615622
0.45,-1.71539,-1.6515672
0.4666667,-1.715322,-1.6879251
0.4833333,-1.870931,-1.7250156
0.5,-1.870998,-1.7636404
0.5166667,-2.03647,-1.8047642
0.5333333,-2.03643,-1.8488529
0.55,-2.036428,-1.8950821
0.5666667,-2.208676,-1.9409482
0.5833333,-2.208676,-1.9827969
0.6,-2.330886,-2.0171027
0.0,-0.6066082,-0.90192914
0.01666667,-0.6093146,-0.90699863
0.03333333,-0.6090405,-0.9126687
0.05,-0.6173924,-0.9191561
0.06666667,-0.6358942,-0.9267726
0.08333333,-0.6357414,-0.9359569
0.1,-0.6653889,-0.94730467
0.1166667,-0.6651089,-0.96158814
0.1333333,-0.7059437,-0.979738
0.15,-0.7061215,-1.0027493
0.1666667,-0.7608216,-1.0314661
0.1833333,-0.7588139,-1.0662383
0.2,-0.85214,-1.1065472
0.2166667,-0.85214,-1.150825
0.2333333,-0.9311204,-1.1967041
0.25,-0.9313423,-1.2416862
0.2666667,-1.022067,-1.2838793
0.2833333,-1.022002,-1.3224114
0.3,-1.122114,-1.3573998
0.3166667,-1.122114,-1.3896406
0.3333333,-1.122114,-1.4202487
0.35,-1.232103,-1.4503653
0.3666667,-1.232103,-1.4809552
0.3833333,-1.354314,-1.5126745
0.4,-1.354294,-1.5458004
0.4166667,-1.480968,-1.5802355
0.4333333,-1.480968,-1.615622
0.45,-1.625399,-1.6515672
0.4666667,-1.778717,-1.6879251
0.4833333,-1.784272,-1.7250156
0.5,-1.940924,-1.7636404
0.5166667,-1.940924,-1.8047642
0.5333333,-2.107575,-1.8488529
0.55,-2.107455,-1.8950821
0.5666667,-2.280891,-1.9409482
0.5833333,-2.280891,-1.9827969
0.0,-0.4810647,-0.90192914
0.01666667,-0.4849118,-0.90699863
0.03333333,-0.4849659,-0.9126687
0.05,-0.4995713,-0.9191561
0.06666667,-0.4993456,-0.9267726
0.08333333,-0.5260758,-0.9359569
0.1,-0.5259235,-0.94730467
0.1166667,-0.5649757,-0.96158814
0.1333333,-0.565078,-0.979738
0.15,-0.6156677,-1.0027493
0.1666667,-0.6158164,-1.0314661
0.1833333,-0.6785576,-1.0662383
0.2,-0.6785887,-1.1065472
0.2166667,-0.7527934,-1.150825
0.2333333,-0.7525891,-1.1967041
0.25,-0.7524691,-1.2416862
0.2666667,-0.8408418,-1.2838793
0.2833333,-0.8408489,-1.3224114
0.3,-0.9521304,-1.3573998
0.3166667,-0.9521304,-1.3896406
0.3333333,-1.065453,-1.4202487
0.35,-1.065401,-1.4503653
0.3666667,-1.176553,-1.4809552
0.3833333,-1.306541,-1.5126745
0.4,-1.312096,-1.5458004
0.4166667,-1.444305,-1.5802355
0.4333333,-1.444305,-1.615622
0.45,-1.590958,-1.6515672
0.4666667,-1.590958,-1.6879251
0.4833333,-1.750942,-1.7250156
0.5,-1.750942,-1.7636404
0.5166667,-1.920926,-1.8047642
0.5333333,-1.920859,-1.8488529
0.55,-2.096464,-1.8950821
0.5666667,-2.096485,-1.9409482
0.5833333,-2.278669,-1.9827969
0.6,-2.278702,-2.0171027
0.0,-1.326539,-0.90192914
0.01666667,-1.326593,-0.90699863
0.03333333,-1.326531,-0.9126687
0.05,-1.332938,-0.9191561
0.06666667,-1.332968,-0.9267726
0.08333333,-1.349256,-0.9359569
0.1,-1.34916,-0.94730467
0.1166667,-1.3775,-0.96158814
0.1333333,-1.377524,-0.979738
0.15,-1.415628,-1.0027493
0.1666667,-1.415571,-1.0314661
0.1833333,-1.492078,-1.0662383
0.2,-1.492078,-1.1065472
0.2166667,-1.556927,-1.150825
0.2333333,-1.556816,-1.1967041
0.25,-1.63762,-1.2416862
0.2666667,-1.637643,-1.2838793
0.2833333,-1.721953,-1.3224114
0.3,-1.721965,-1.3573998
0.3166667,-1.812047,-1.3896406
0.3333333,-1.812047,-1.4202487
0.35,-1.812047,-1.4503653
0.3666667,-1.918704,-1.4809552
0.3833333,-2.040914,-1.5126745
0.4,-2.04758,-1.5458004
0.4166667,-2.165347,-1.5802355
0.4333333,-2.165415,-1.615622
0.45,-2.292001,-1.6515672
0.0,-0.1810936,-0.90192914
0.01666667,-0.1807177,-0.90699863
0.03333333,-0.1807556,-0.9126687
0.05,-0.1807612,-0.9191561
0.06666667,-0.1849302,-0.9267726
0.08333333,-0.1849858,-0.9359569
0.1,-0.1965783,-0.94730467
0.1166667,-0.196528,-0.96158814
0.1333333,-0.2188824,-0.979738
0.15,-0.2188557,-1.0027493
0.1666667,-0.2547504,-1.0314661
0.1833333,-0.2547917,-1.0662383
0.2,-0.3048074,-1.1065472
0.2166667,-0.3049733,-1.150825
0.2333333,-0.3910734,-1.1967041
0.25,-0.3910734,-1.2416862
0.2666667,-0.4646281,-1.2838793
0.2833333,-0.4645821,-1.3224114
0.3,-0.551437,-1.3573998
0.3166667,-0.5513621,-1.3896406
0.3333333,-0.6466043,-1.4202487
0.35,-0.6466043,-1.4503653
0.3666667,-0.7499277,-1.4809552
0.3833333,-0.7499277,-1.5126745
0.4,-0.8710271,-1.5458004
0.4166667,-0.8710271,-1.5802355
0.4333333,-0.9976816,-1.615622
0.45,-0.9976816,-1.6515672
0.4666667,-1.135446,-1.6879251
0.4833333,-1.135446,-1.7250156
0.5,-1.284321,-1.7636404
0.5166667,-1.284321,-1.8047642
0.5333333,-1.43875,-1.8488529
0.55,-1.43875,-1.8950821
0.5666667,-1.614289,-1.9409482
0.5833333,-1.614289,-1.9827969
0.6,-1.78205,-2.0171027
0.6166667,-1.782063,-2.041637
0.6333333,-1.973143,-2.0558732
0.65,-1.973143,-2.060741
0.6666667,-2.162014,-2.0581748
0.6833333,-2.162014,-2.050661
0.7,-2.310888,-2.0407615
0.7166667,-2.310823,-2.030644
0.0,-0.1277655,-0.90192914
0.01666667,-0.1272087,-0.90699863
0.03333333,-0.1272822,-0.9126687
0.05,-0.1273036,-0.9191561
0.06666667,-0.1273426,-0.9267726
0.08333333,-0.1324783,-0.9359569
0.1,-0.1323689,-0.94730467
0.1166667,-0.1472225,-0.96158814
0.1333333,-0.1473302,-0.979738
0.15,-0.1739752,-1.0027493
0.1666667,-0.1740243,-1.0314661
0.1833333,-0.2135257,-1.0662383
0.2,-0.2622917,-1.1065472
0.2166667,-0.2635768,-1.150825
0.2333333,-0.2634932,-1.1967041
0.25,-0.3261367,-1.2416862
0.2666667,-0.3259556,-1.2838793
0.2833333,-0.4006909,-1.3224114
0.3,-0.4007372,-1.3573998
0.3166667,-0.5110618,-1.3896406
0.3333333,-0.5111171,-1.4202487
0.35,-0.6054972,-1.4503653
0.3666667,-0.6054972,-1.4809552
0.3833333,-0.7177086,-1.5126745
0.4,-0.717935,-1.5458004
0.4166667,-0.84103,-1.5802355
0.4333333,-0.84103,-1.615622
0.45,-0.9699065,-1.6515672
0.4666667,-0.9699065,-1.6879251
0.4833333,-1.107671,-1.7250156
0.5,-1.107671,-1.7636404
0.5166667,-1.255434,-1.8047642
0.5333333,-1.255459,-1.8488529
0.55,-1.415419,-1.8950821
0.5666667,-1.415419,-1.9409482
0.5833333,-1.588736,-1.9827969
0.6,-1.777606,-2.0171027
0.6166667,-1.778717,-2.041637
0.6333333,-1.778717,-2.0558732
0.65,-1.9587,-2.060741
0.6666667,-1.9587,-2.0581748
0.6833333,-2.163125,-2.050661
0.7,-2.163125,-2.0407615
0.7166667,-2.327553,-2.030644
0.7333333,-2.338381,-2.0217643
0.0,-1.346537,-0.90192914
0.01666667,-1.345823,-0.90699863
0.03333333,-1.345869,-0.9126687
0.05,-1.346839,-0.9191561
0.06666667,-1.34665,-0.9267726
0.08333333,-1.35444,-0.9359569
0.1,-1.354579,-0.94730467
0.1166667,-1.371983,-0.96158814
0.1333333,-1.371714,-0.979738
0.15,-1.39984,-1.0027493
0.1666667,-1.437827,-1.0314661
0.1833333,-1.437771,-1.0662383
0.2,-1.488283,-1.1065472
0.2166667,-1.488344,-1.150825
0.2333333,-1.579848,-1.1967041
0.25,-1.579839,-1.2416862
0.2666667,-1.579803,-1.2838793
0.2833333,-1.65468,-1.3224114
0.3,-1.654863,-1.3573998
0.3166667,-1.740376,-1.3896406
0.3333333,-1.740236,-1.4202487
0.35,-1.843156,-1.4503653
0.3666667,-1.843156,-1.4809552
0.3833333,-1.956478,-1.5126745
0.4,-1.956478,-1.5458004
0.4166667,-2.072022,-1.5802355
0.4333333,-2.072022,-1.615622
0.45,-2.196455,-1.6515672
0.4666667,-2.196455,-1.6879251
0.4833333,-2.316443,-1.7250156
0.5,-2.316443,-1.7636404
0.0,-1.614354,-0.90192914
0.01666667,-1.613768,-0.90699863
0.03333333,-1.613804,-0.9126687
0.05,-1.616142,-0.9191561
0.06666667,-1.616211,-0.9267726
0.08333333,-1.62077,-0.9359569
0.1,-1.620821,-0.94730467
0.1166667,-1.630572,-0.96158814
0.1333333,-1.630414,-0.979738
0.15,-1.630334,-1.0027493
0.1666667,-1.650452,-1.0314661
0.1833333,-1.650356,-1.0662383
0.2,-1.678821,-1.1065472
0.2166667,-1.678809,-1.150825
0.2333333,-1.717887,-1.1967041
0.25,-1.718026,-1.2416862
0.2666667,-1.794337,-1.2838793
0.2833333,-1.794337,-1.3224114
0.3,-1.856417,-1.3573998
0.3166667,-1.929586,-1.3896406
0.3333333,-1.929618,-1.4202487
0.35,-2.014654,-1.4503653
0.3666667,-2.014561,-1.4809552
0.3833333,-2.07086,-1.5126745
0.4,-2.066992,-1.5458004
0.4166667,-2.226648,-1.5802355
0.4333333,-2.226581,-1.615622
0.0,-1.312096,-0.90192914
0.01666667,-1.312035,-0.90699863
0.03333333,-1.315895,-0.9126687
0.05,-1.315974,-0.9191561
0.06666667,-1.329737,-0.9267726
0.08333333,-1.329702,-0.9359569
0.1,-1.35343,-0.94730467
0.1166667,-1.353595,-0.96158814
0.1333333,-1.388924,-0.979738
0.15,-1.389072,-1.0027493
0.1666667,-0.756893,-1.0314661
0.1833333,-1.453193,-1.0662383
0.2,-1.453193,-1.1065472
0.2166667,-1.512882,-1.150825
0.2333333,-1.512943,-1.1967041
0.25,-1.584614,-1.2416862
0.2666667,-1.584518,-1.2838793
0.2833333,-1.663022,-1.3224114
0.3,-1.663897,-1.3573998
0.3166667,-1.754098,-1.3896406
0.3333333,-1.856488,-1.4202487
0.35,-1.86982,-1.4503653
0.3666667,-1.970582,-1.4809552
0.3833333,-1.970217,-1.5126745
0.4,-2.096464,-1.5458004
0.4166667,-2.096464,-1.5802355
0.4333333,-2.227563,-1.615622
0.45,-2.227563,-1.6515672
0.0,-0.180644,-0.90192914
0.01666667,-0.1803655,-0.90699863
0.03333333,-0.1804511,-0.9126687
0.05,-0.1806294,-0.9191561
0.06666667,-0.1827699,-0.9267726
0.08333333,-0.1827846,-0.9359569
0.1,-0.1948416,-0.94730467
0.1166667,-0.2186653,-0.96158814
0.1333333,-0.2185936,-0.979738
0.15,-0.252664,-1.0027493
0.1666667,-0.2527046,-1.0314661
0.1833333,-0.2986242,-1.0662383
0.2,-0.2986143,-1.1065472
0.2166667,-0.3569722,-1.150825
0.2333333,-0.3562208,-1.1967041
0.25,-0.424963,-1.2416862
0.2666667,-0.4249479,-1.2838793
0.2833333,-0.547241,-1.3224114
0.3,-0.547241,-1.3573998
0.3166667,-0.6381206,-1.3896406
0.3333333,-0.6409678,-1.4202487
0.35,-0.7412816,-1.4503653
0.3666667,-0.7412816,-1.4809552
0.3833333,-0.8571121,-1.5126745
0.4,-0.8570926,-1.5458004
0.4166667,-0.9788825,-1.5802355
0.4333333,-0.9788825,-1.615622
0.45,-0.9788825,-1.6515672
0.4666667,-1.118473,-1.6879251
0.4833333,-1.118473,-1.7250156
0.5,-1.256083,-1.7636404
0.5166667,-1.415474,-1.8047642
0.5333333,-1.419434,-1.8488529
0.55,-1.578825,-1.8950821
0.5666667,-1.578705,-1.9409482
0.5833333,-1.755045,-1.9827969
0.6,-1.755045,-2.0171027
0.6166667,-1.937206,-2.041637
0.6333333,-1.937206,-2.0558732
0.65,-2.133227,-2.060741
0.6666667,-2.133137,-2.0581748
0.6833333,-2.300537,-2.050661
0.7,-2.300537,-2.0407615
0.0,-1.749831,-0.90192914
0.01666667,-1.749407,-0.90699863
0.03333333,-1.753784,-0.9126687
0.05,-1.753833,-0.9191561
0.06666667,-1.76724,-0.9267726
0.08333333,-1.767257,-0.9359569
0.1,-1.790974,-0.94730467
0.1166667,-1.791159,-0.96158814
0.1333333,-1.824608,-0.979738
0.15,-1.824743,-1.0027493
0.1666667,-1.858246,-1.0314661
0.1833333,-1.857668,-1.0662383
0.2,-1.957589,-1.1065472
0.2166667,-1.957589,-1.150825
0.2333333,-2.026545,-1.1967041
0.25,-2.026519,-1.2416862
0.2666667,-2.11313,-1.2838793
0.2833333,-2.11313,-1.3224114
0.3,-2.202143,-1.3573998
0.3166667,-2.202092,-1.3896406
0.0,-1.019902,-0.90192914
0.01666667,-1.0197,-0.90699863
0.03333333,-1.024199,-0.9126687
0.05,-1.0242,-0.9191561
0.06666667,-1.03923,-0.9267726
0.08333333,-1.039288,-0.9359569
0.1,-1.064468,-0.94730467
0.1166667,-1.064413,-0.96158814
0.1333333,-1.100103,-0.979738
0.15,-1.099973,-1.0027493
0.1666667,-1.146435,-1.0314661
