seed,formulacion,arquitectura,clip,g_pred,g_real
2,tau,simple,086.txt,1.3375627938859795e-06,-8.259488411687574
2,tau,simple,119.txt,-7.825579031029714e-08,-9.810112487581538
2,tau,simple,233.txt,-3.486402991510624e-08,-9.985591956943056
2,tau,simple,430.txt,2.9019294066743814e-07,-11.125618870477378
2,tau,simple,434.txt,-3.486402991510624e-08,-9.25012172093402
2,tau,simple,228.txt,4.5275040455624364e-07,-8.692668545621801
2,tau,simple,518.txt,-3.486402991510624e-08,-10.689046373557117
2,tau,simple,092.txt,4.5275040455624364e-07,-7.709714579003781
2,tau,simple,141.txt,-4.331753031361732e-08,-10.945333156463137
2,tau,simple,268.txt,1.2921949920862005e-08,-9.09916921650088
2,tau,simple,229.txt,0.028702694923726985,-9.034505586857032
2,tau,simple,181.txt,-4.145430541479489e-07,-9.77664768606358
2,tau,simple,001.txt,-4.2524079882499495e-07,-9.268227924200577
2,tau,simple,330.txt,4.5275040455624364e-07,-12.36723124302763
2,tau,simple,027.txt,1.8526449219763315,-3.5031455122357897
2,tau,simple,188.txt,3.8959845934916145e-07,-9.488967700824368
2,tau,simple,305.txt,-3.406702153449625e-07,-7.856993492000136
2,tau,simple,191.txt,-3.406702153449625e-07,-9.657208444338657
2,tau,simple,156.txt,5.555514370437584e-07,-10.959847612296656
2,tau,simple,588.txt,-4.2524079882499495e-07,-9.580810160055455
2,tau,simple,605.txt,5.555514370437584e-07,-9.407994141928723
2,tau,simple,479.txt,4.5275040455624364e-07,-12.302090834880314
2,tau,simple,480.txt,-4.145430541479489e-07,-9.381764159562199
2,tau,simple,341.txt,-4.2524079882499495e-07,-10.814518542371156
2,tau,simple,385.txt,6.379775224487266e-07,-8.05281509291951
2,tau,simple,140.txt,-1.884114358961931e-07,-8.78407427543818
2,tau,simple,501.txt,1.2921949920862005e-08,-9.182128256954416
2,tau,simple,491.txt,-3.486402991510624e-08,-11.051510475972732
2,tau,simple,093.txt,4.5275040455624364e-07,-6.464644724779559
2,tau,simple,087.txt,-4.331753031361732e-08,-8.311205148774546
2,tau,simple,382.txt,-7.825579031029714e-08,-9.192063302907629
2,tau,simple,359.txt,8.139249084361241e-08,-9.38399089471363
2,tau,simple,184.txt,3.8959845934916145e-07,-8.86609155038967
2,tau,simple,400.txt,-4.2524079882499495e-07,-10.630013322919558
2,tau,simple,085.txt,-1.884114358961931e-07,-8.240658456188099
2,tau,simple,544.txt,5.598076444569047e-07,-8.331817907191569
2,tau,simple,249.txt,5.598076444569047e-07,-6.99699989935653
2,tau,simple,575.txt,0.6703627409079197,-9.130206959974508
2,tau,simple,550.txt,-4.2524079882499495e-07,-9.35065250291242
2,tau,simple,387.txt,-8.123451634360071e-07,-10.176985428524828
2,tau,simple,165.txt,3.667584638554625e-07,-8.342565705199595
2,tau,simple,468.txt,-7.825579031029714e-08,-10.510302852475796
2,tau,simple,159.txt,-3.406702153449625e-07,-9.481756088569604
2,tau,simple,435.txt,-4.2524079882499495e-07,-10.998651772976695
2,tau,simple,032.txt,2.3133153784025415,-1.8429421738316234
2,tau,simple,348.txt,6.379775224487266e-07,-11.436260397401965
2,tau,simple,234.txt,6.379775224487266e-07,-8.587441129927628
2,tau,simple,391.txt,0.17494235166903604,-10.515894264110278
2,tau,simple,411.txt,-4.2524079882499495e-07,-10.524551496773881
2,tau,simple,171.txt,-4.2524079882499495e-07,-9.47736039229968
2,tau,simple,319.txt,-1.884114358961931e-07,-10.166423107789667
2,tau,simple,042.txt,2.3133153784025415,-3.761432744227015
2,tau,simple,553.txt,-3.777268939584744e-07,-10.339736082711072
2,tau,simple,339.txt,-1.884114358961931e-07,-9.447360208079145
2,tau,simple,205.txt,-8.123451634360071e-07,-9.029605544334569
2,tau,simple,134.txt,3.8959845934916145e-07,-9.71219994728296
2,tau,simple,325.txt,-4.145430541479489e-07,-8.829959834973168
2,tau,simple,571.txt,-8.123451634360071e-07,-9.26650452548618
2,tau,simple,180.txt,-4.331753031361732e-08,-9.196376154298209
2,tau,simple,308.txt,3.8959845934916145e-07,-10.302417776948595
2,tau,simple,414.txt,4.5275040455624364e-07,-6.958462436643062
2,tau,simple,453.txt,1.3375627938859795e-06,-7.702661382036231
2,tau,simple,096.txt,-1.884114358961931e-07,-10.167590225954557
2,tau,simple,216.txt,5.598076444569047e-07,-8.921287674933915
2,tau,simple,150.txt,-3.486402991510624e-08,-7.832402600844061
2,tau,media,563.txt,-5.408872497453142,-10.266699490880685
2,tau,media,012.txt,-9.134172234525263,-7.645139725794997
2,tau,media,095.txt,-6.878591972592876,-8.974508462717132
2,tau,media,535.txt,-7.220414739176275,-11.277861457125717
2,tau,media,537.txt,-9.004146491707635,-10.458447291017904
2,tau,media,383.txt,-9.087104814711312,-10.15255707711491
2,tau,media,321.txt,-7.306088553987872,-8.588179203565176
2,tau,media,152.txt,-5.408872497453142,-9.359127698357801
2,tau,media,292.txt,-7.220414739176275,-10.396050623583525
2,tau,media,506.txt,-7.220414739176275,-12.74895678687472
2,tau,media,220.txt,-6.063851882359407,-9.6349069851193
2,tau,media,069.txt,-7.306088553987872,-9.102144193141854
2,tau,media,089.txt,-8.838348428128128,-9.833821949760988
2,tau,media,335.txt,-8.431363740401068,-9.821874118329681
2,tau,media,528.txt,-8.203036542066709,-9.726846491165402
2,tau,media,424.txt,-9.207168709155534,-7.869178280088708
2,tau,media,534.txt,-6.863120960396274,-11.248719463995728
2,tau,media,513.txt,-8.645082270505917,-9.37432087108895
2,tau,media,004.txt,-8.838348428128128,-9.960295625317778
2,tau,media,324.txt,-8.568723181557024,-7.907656094014971
2,tau,media,361.txt,-7.344761711573001,-7.251470002843188
2,tau,media,217.txt,-6.70576909433292,-10.43014550679282
2,tau,media,086.txt,-8.876318031534447,-8.259488411687574
2,tau,media,119.txt,-8.203036542066709,-9.810112487581538
2,tau,media,233.txt,-9.134172234525263,-9.985591956943056
2,tau,media,430.txt,-6.863120960396274,-11.125618870477378
2,tau,media,434.txt,-9.134172234525263,-9.25012172093402
2,tau,media,228.txt,-8.168203610147286,-8.692668545621801
2,tau,media,518.txt,-9.134172234525263,-10.689046373557117
2,tau,media,092.txt,-8.168203610147286,-7.709714579003781
2,tau,media,141.txt,-7.698456419690677,-10.945333156463137
2,tau,media,268.txt,-6.063851882359407,-9.09916921650088
2,tau,media,229.txt,-5.408872497453142,-9.034505586857032
2,tau,media,181.txt,-6.70576909433292,-9.77664768606358
2,tau,media,001.txt,-8.838348428128128,-9.268227924200577
2,tau,media,330.txt,-8.168203610147286,-12.36723124302763
2,tau,media,027.txt,-1.4962481213739443,-3.5031455122357897
2,tau,media,188.txt,-8.568723181557024,-9.488967700824368
2,tau,media,305.txt,-7.306088553987872,-7.856993492000136
2,tau,media,191.txt,-7.306088553987872,-9.657208444338657
2,tau,media,156.txt,-9.247060526236378,-10.959847612296656
2,tau,media,588.txt,-8.838348428128128,-9.580810160055455
2,tau,media,605.txt,-9.247060526236378,-9.407994141928723
2,tau,media,479.txt,-8.168203610147286,-12.302090834880314
2,tau,media,480.txt,-6.70576909433292,-9.381764159562199
2,tau,media,341.txt,-8.838348428128128,-10.814518542371156
2,tau,media,385.txt,-9.087104814711312,-8.05281509291951
2,tau,media,140.txt,-8.431363740401068,-8.78407427543818
2,tau,media,501.txt,-6.063851882359407,-9.182128256954416
2,tau,media,491.txt,-9.134172234525263,-11.051510475972732
2,tau,media,093.txt,-8.168203610147286,-6.464644724779559
2,tau,media,087.txt,-7.698456419690677,-8.311205148774546
2,tau,media,382.txt,-8.203036542066709,-9.192063302907629
2,tau,media,359.txt,-7.344761711573001,-9.38399089471363
2,tau,media,184.txt,-8.568723181557024,-8.86609155038967
2,tau,media,400.txt,-8.838348428128128,-10.630013322919558
2,tau,media,085.txt,-8.431363740401068,-8.240658456188099
2,tau,media,544.txt,-9.218779793043204,-8.331817907191569
2,tau,media,249.txt,-9.218779793043204,-6.99699989935653
2,tau,media,575.txt,-3.5327790179452214,-9.130206959974508
2,tau,media,550.txt,-8.838348428128128,-9.35065250291242
2,tau,media,387.txt,-7.824223531277187,-10.176985428524828
2,tau,media,165.txt,-7.220414739176275,-8.342565705199595
2,tau,media,468.txt,-8.203036542066709,-10.510302852475796
2,tau,media,159.txt,-7.306088553987872,-9.481756088569604
2,tau,media,435.txt,-8.838348428128128,-10.998651772976695
2,tau,media,032.txt,-0.7023054233388262,-1.8429421738316234
2,tau,media,348.txt,-9.087104814711312,-11.436260397401965
2,tau,media,234.txt,-9.087104814711312,-8.587441129927628
2,tau,media,391.txt,-4.760578603776038,-10.515894264110278
2,tau,media,411.txt,-8.838348428128128,-10.524551496773881
2,tau,media,171.txt,-8.838348428128128,-9.47736039229968
2,tau,media,319.txt,-8.431363740401068,-10.166423107789667
2,tau,media,042.txt,-0.7023054233388262,-3.761432744227015
2,tau,media,553.txt,-8.645082270505917,-10.339736082711072
2,tau,media,339.txt,-8.431363740401068,-9.447360208079145
2,tau,media,205.txt,-7.824223531277187,-9.029605544334569
2,tau,media,134.txt,-8.568723181557024,-9.71219994728296
2,tau,media,325.txt,-6.70576909433292,-8.829959834973168
2,tau,media,571.txt,-7.824223531277187,-9.26650452548618
2,tau,media,180.txt,-7.698456419690677,-9.196376154298209
2,tau,media,308.txt,-8.568723181557024,-10.302417776948595
2,tau,media,414.txt,-8.168203610147286,-6.958462436643062
2,tau,media,453.txt,-8.876318031534447,-7.702661382036231
2,tau,media,096.txt,-8.431363740401068,-10.167590225954557
2,tau,media,216.txt,-9.218779793043204,-8.921287674933915
2,tau,media,150.txt,-9.134171447953657,-7.832402600844061
2,tau,tanh_deep,563.txt,-6.175913663928926,-10.266699490880685
2,tau,tanh_deep,012.txt,-9.200205345603582,-7.645139725794997
2,tau,tanh_deep,095.txt,-11.167905327635804,-8.974508462717132
2,tau,tanh_deep,535.txt,-10.604399283411741,-11.277861457125717
2,tau,tanh_deep,537.txt,-9.112502916253574,-10.458447291017904
2,tau,tanh_deep,383.txt,-9.536034338150177,-10.15255707711491
2,tau,tanh_deep,321.txt,-7.828661406329568,-8.588179203565176
2,tau,tanh_deep,152.txt,-6.175913663928926,-9.359127698357801
2,tau,tanh_deep,292.txt,-10.604399283411741,-10.396050623583525
2,tau,tanh_deep,506.txt,-10.604399283411741,-12.74895678687472
2,tau,tanh_deep,220.txt,-6.880599715165567,-9.6349069851193
2,tau,tanh_deep,069.txt,-7.828661406329568,-9.102144193141854
2,tau,tanh_deep,089.txt,-8.987164447339266,-9.833821949760988
2,tau,tanh_deep,335.txt,-8.613496205637627,-9.821874118329681
2,tau,tanh_deep,528.txt,-8.389469459896228,-9.726846491165402
2,tau,tanh_deep,424.txt,-9.420679334604905,-7.869178280088708
2,tau,tanh_deep,534.txt,-10.878253790243662,-11.248719463995728
2,tau,tanh_deep,513.txt,-8.81771424597943,-9.37432087108895
2,tau,tanh_deep,004.txt,-8.987164447339266,-9.960295625317778
2,tau,tanh_deep,324.txt,-9.878499354630538,-7.907656094014971
2,tau,tanh_deep,361.txt,-11.473172341241584,-7.251470002843188
2,tau,tanh_deep,217.txt,-7.416118117844862,-10.43014550679282
2,tau,tanh_deep,086.txt,-9.68849950183929,-8.259488411687574
2,tau,tanh_deep,119.txt,-8.389469459896228,-9.810112487581538
2,tau,tanh_deep,233.txt,-9.200205345603582,-9.985591956943056
2,tau,tanh_deep,430.txt,-10.878253790243662,-11.125618870477378
2,tau,tanh_deep,434.txt,-9.200205345603582,-9.25012172093402
2,tau,tanh_deep,228.txt,-10.100116511310162,-8.692668545621801
2,tau,tanh_deep,518.txt,-9.200205345603582,-10.689046373557117
2,tau,tanh_deep,092.txt,-10.100116511310162,-7.709714579003781
2,tau,tanh_deep,141.txt,-10.344406251503534,-10.945333156463137
2,tau,tanh_deep,268.txt,-6.880599715165567,-9.09916921650088
2,tau,tanh_deep,229.txt,-6.175913663928926,-9.034505586857032
2,tau,tanh_deep,181.txt,-7.416118117844862,-9.77664768606358
2,tau,tanh_deep,001.txt,-8.987164447339266,-9.268227924200577
2,tau,tanh_deep,330.txt,-10.100116511310162,-12.36723124302763
2,tau,tanh_deep,027.txt,1.676702919739702,-3.5031455122357897
2,tau,tanh_deep,188.txt,-9.878499354630538,-9.488967700824368
2,tau,tanh_deep,305.txt,-7.828661406329568,-7.856993492000136
2,tau,tanh_deep,191.txt,-7.828661406329568,-9.657208444338657
2,tau,tanh_deep,156.txt,-9.335447813204178,-10.959847612296656
2,tau,tanh_deep,588.txt,-8.987164447339266,-9.580810160055455
2,tau,tanh_deep,605.txt,-9.335447813204178,-9.407994141928723
2,tau,tanh_deep,479.txt,-10.100116511310162,-12.302090834880314
2,tau,tanh_deep,480.txt,-7.416118117844862,-9.381764159562199
2,tau,tanh_deep,341.txt,-8.987164447339266,-10.814518542371156
2,tau,tanh_deep,385.txt,-9.536034338150177,-8.05281509291951
2,tau,tanh_deep,140.txt,-8.613496205637627,-8.78407427543818
2,tau,tanh_deep,501.txt,-6.880599715165567,-9.182128256954416
2,tau,tanh_deep,491.txt,-9.200205345603582,-11.051510475972732
2,tau,tanh_deep,093.txt,-10.100116511310162,-6.464644724779559
2,tau,tanh_deep,087.txt,-10.344406251503534,-8.311205148774546
2,tau,tanh_deep,382.txt,-8.389469459896228,-9.192063302907629
2,tau,tanh_deep,359.txt,-11.473172341241584,-9.38399089471363
2,tau,tanh_deep,184.txt,-9.878499354630538,-8.86609155038967
2,tau,tanh_deep,400.txt,-8.987164447339266,-10.630013322919558
2,tau,tanh_deep,085.txt,-8.613496205637627,-8.240658456188099
2,tau,tanh_deep,544.txt,-9.267770965840823,-8.331817907191569
2,tau,tanh_deep,249.txt,-9.267770965840823,-6.99699989935653
2,tau,tanh_deep,575.txt,-2.2857490479216342,-9.130206959974508
2,tau,tanh_deep,550.txt,-8.987164447339266,-9.35065250291242
2,tau,tanh_deep,387.txt,-8.140119079046011,-10.176985428524828
2,tau,tanh_deep,165.txt,-10.604399283411741,-8.342565705199595
2,tau,tanh_deep,468.txt,-8.389469459896228,-10.510302852475796
2,tau,tanh_deep,159.txt,-7.828661406329568,-9.481756088569604
2,tau,tanh_deep,435.txt,-8.987164447339266,-10.998651772976695
2,tau,tanh_deep,032.txt,2.526231879731239,-1.8429421738316234
2,tau,tanh_deep,348.txt,-9.536034338150177,-11.436260397401965
2,tau,tanh_deep,234.txt,-9.536034338150177,-8.587441129927628
2,tau,tanh_deep,391.txt,-5.149751761172231,-10.515894264110278
2,tau,tanh_deep,411.txt,-8.987164447339266,-10.524551496773881
2,tau,tanh_deep,171.txt,-8.987164447339266,-9.47736039229968
2,tau,tanh_deep,319.txt,-8.613496205637627,-10.166423107789667
2,tau,tanh_deep,042.txt,2.526231974843277,-3.761432744227015
2,tau,tanh_deep,553.txt,-8.81771424597943,-10.339736082711072
2,tau,tanh_deep,339.txt,-8.613496205637627,-9.447360208079145
2,tau,tanh_deep,205.txt,-8.140119079046011,-9.029605544334569
2,tau,tanh_deep,134.txt,-9.878499354630538,-9.71219994728296
2,tau,tanh_deep,325.txt,-7.416118117844862,-8.829959834973168
2,tau,tanh_deep,571.txt,-8.140119079046011,-9.26650452548618
2,tau,tanh_deep,180.txt,-10.344406251503534,-9.196376154298209
2,tau,tanh_deep,308.txt,-9.878499354630538,-10.302417776948595
2,tau,tanh_deep,414.txt,-10.100116511310162,-6.958462436643062
2,tau,tanh_deep,453.txt,-9.68849950183929,-7.702661382036231
2,tau,tanh_deep,096.txt,-8.613496205637627,-10.167590225954557
2,tau,tanh_deep,216.txt,-9.267770965840823,-8.921287674933915
2,tau,tanh_deep,150.txt,-9.200205345603582,-7.832402600844061
2,tau_v0,simple,563.txt,-5.3410358503234345,-10.266699490880685
2,tau_v0,simple,012.txt,-7.988934940149643,-7.645139725794997
2,tau_v0,simple,095.txt,-5.315107635498568,-8.974508462717132
2,tau_v0,simple,535.txt,-4.798828078793956,-11.277861457125717
2,tau_v0,simple,537.txt,-7.523892675488119,-10.458447291017904
2,tau_v0,simple,383.txt,-9.185392335718872,-10.15255707711491
2,tau_v0,simple,321.txt,-6.273709964438727,-8.588179203565176
2,tau_v0,simple,152.txt,-5.090017032219043,-9.359127698357801
2,tau_v0,simple,292.txt,-4.465472526425354,-10.396050623583525
2,tau_v0,simple,506.txt,-4.110557534378904,-12.74895678687472
2,tau_v0,simple,220.txt,-5.820412752092362,-9.6349069851193
2,tau_v0,simple,069.txt,-3.38260432522981,-9.102144193141854
2,tau_v0,simple,089.txt,-7.5128187520635805,-9.833821949760988
2,tau_v0,simple,335.txt,-7.049433151795061,-9.821874118329681
2,tau_v0,simple,528.txt,-6.897835646276758,-9.726846491165402
2,tau_v0,simple,424.txt,-8.632642047144262,-7.869178280088708
2,tau_v0,simple,534.txt,-9.833318724953754,-11.248719463995728
2,tau_v0,simple,513.txt,-7.265386646399537,-9.37432087108895
2,tau_v0,simple,004.txt,-7.444652901682997,-9.960295625317778
2,tau_v0,simple,324.txt,-6.631954866438731,-7.907656094014971
2,tau_v0,simple,361.txt,-5.405262647266887,-7.251470002843188
2,tau_v0,simple,217.txt,-5.812156176059596,-10.43014550679282
2,tau_v0,simple,086.txt,-9.269565784210114,-8.259488411687574
2,tau_v0,simple,119.txt,-6.796037401547107,-9.810112487581538
2,tau_v0,simple,233.txt,-7.973723079522618,-9.985591956943056
2,tau_v0,simple,430.txt,-4.33204402011104,-11.125618870477378
2,tau_v0,simple,434.txt,-7.617890035198555,-9.25012172093402
2,tau_v0,simple,228.txt,-5.778400685986525,-8.692668545621801
2,tau_v0,simple,518.txt,-7.661396813324267,-10.689046373557117
2,tau_v0,simple,092.txt,-8.282786737822539,-7.709714579003781
2,tau_v0,simple,141.txt,-5.974836152126036,-10.945333156463137
2,tau_v0,simple,268.txt,-4.682411575343208,-9.09916921650088
2,tau_v0,simple,229.txt,-4.567249887403755,-9.034505586857032
2,tau_v0,simple,181.txt,-6.100130117028893,-9.77664768606358
2,tau_v0,simple,001.txt,-7.533917675676277,-9.268227924200577
2,tau_v0,simple,330.txt,-6.07851259691288,-12.36723124302763
2,tau_v0,simple,027.txt,-2.7395608947864085,-3.5031455122357897
2,tau_v0,simple,188.txt,-6.56778980270231,-9.488967700824368
2,tau_v0,simple,305.txt,-6.299617654160012,-7.856993492000136
2,tau_v0,simple,191.txt,-6.444083485698635,-9.657208444338657
2,tau_v0,simple,156.txt,-8.13783490283957,-10.959847612296656
2,tau_v0,simple,588.txt,-7.282247069584624,-9.580810160055455
2,tau_v0,simple,605.txt,-8.568558767966945,-9.407994141928723
2,tau_v0,simple,479.txt,-7.909253040094963,-12.302090834880314
2,tau_v0,simple,480.txt,-6.0606272938804695,-9.381764159562199
2,tau_v0,simple,341.txt,-7.50246559604059,-10.814518542371156
2,tau_v0,simple,385.txt,-7.811550661009878,-8.05281509291951
2,tau_v0,simple,140.txt,-6.700133186366635,-8.78407427543818
2,tau_v0,simple,501.txt,-5.355012913198866,-9.182128256954416
2,tau_v0,simple,491.txt,-7.969614398029379,-11.051510475972732
2,tau_v0,simple,093.txt,-9.252765590514482,-6.464644724779559
2,tau_v0,simple,087.txt,-6.663300456868151,-8.311205148774546
2,tau_v0,simple,382.txt,-6.883168895266249,-9.192063302907629
2,tau_v0,simple,359.txt,-6.752953012043206,-9.38399089471363
2,tau_v0,simple,184.txt,-7.561407866977317,-8.86609155038967
2,tau_v0,simple,400.txt,-7.491020483237587,-10.630013322919558
2,tau_v0,simple,085.txt,-7.031185688360409,-8.240658456188099
2,tau_v0,simple,544.txt,-8.280213345874099,-8.331817907191569
2,tau_v0,simple,249.txt,-7.928461506320501,-6.99699989935653
2,tau_v0,simple,575.txt,-4.14771050614104,-9.130206959974508
2,tau_v0,simple,550.txt,-7.428122048473366,-9.35065250291242
2,tau_v0,simple,387.txt,-6.6620000186708905,-10.176985428524828
2,tau_v0,simple,165.txt,-1.256882895447264,-8.342565705199595
2,tau_v0,simple,468.txt,-6.886894315414443,-10.510302852475796
2,tau_v0,simple,159.txt,-6.464997422299103,-9.481756088569604
2,tau_v0,simple,435.txt,-7.522111038561644,-10.998651772976695
2,tau_v0,simple,032.txt,1.3199454318340487,-1.8429421738316234
2,tau_v0,simple,348.txt,-9.049064078020434,-11.436260397401965
2,tau_v0,simple,234.txt,-8.668339068146881,-8.587441129927628
2,tau_v0,simple,391.txt,-4.731617522968279,-10.515894264110278
2,tau_v0,simple,411.txt,-7.4832131789767375,-10.524551496773881
2,tau_v0,simple,171.txt,-7.500944067511149,-9.47736039229968
2,tau_v0,simple,319.txt,-7.083950398327511,-10.166423107789667
2,tau_v0,simple,042.txt,0.18941484229422867,-3.761432744227015
2,tau_v0,simple,553.txt,-7.1970050936705965,-10.339736082711072
2,tau_v0,simple,339.txt,-7.080691787099652,-9.447360208079145
2,tau_v0,simple,205.txt,-6.6942690097660185,-9.029605544334569
2,tau_v0,simple,134.txt,-8.125698523465024,-9.71219994728296
2,tau_v0,simple,325.txt,-5.522219148594602,-8.829959834973168
2,tau_v0,simple,571.txt,-6.612723522174799,-9.26650452548618
2,tau_v0,simple,180.txt,-6.503788757899894,-9.196376154298209
2,tau_v0,simple,308.txt,-9.200487601413933,-10.302417776948595
2,tau_v0,simple,414.txt,-7.2398553901175315,-6.958462436643062
2,tau_v0,simple,453.txt,-8.275655810894218,-7.702661382036231
2,tau_v0,simple,096.txt,-7.092526254224182,-10.167590225954557
2,tau_v0,simple,216.txt,-7.8766221582631335,-8.921287674933915
2,tau_v0,simple,150.txt,-7.586305517200491,-7.832402600844061
2,tau_v0,media,563.txt,-6.341153097762904,-10.266699490880685
2,tau_v0,media,012.txt,-9.396385136494537,-7.645139725794997
2,tau_v0,media,095.txt,-13.28022405147507,-8.974508462717132
2,tau_v0,media,535.txt,-8.60928975169453,-11.277861457125717
2,tau_v0,media,537.txt,-8.67761943526161,-10.458447291017904
2,tau_v0,media,383.txt,-7.960716308665144,-10.15255707711491
2,tau_v0,media,321.txt,-6.743913630886829,-8.588179203565176
2,tau_v0,media,152.txt,-5.46188206405584,-9.359127698357801
2,tau_v0,media,292.txt,-7.731522345230693,-10.396050623583525
2,tau_v0,media,506.txt,-6.586134331959235,-12.74895678687472
2,tau_v0,media,220.txt,-6.842500478575677,-9.6349069851193
2,tau_v0,media,069.txt,-0.45915499593382514,-9.102144193141854
2,tau_v0,media,089.txt,-9.609372047922335,-9.833821949760988
2,tau_v0,media,335.txt,-7.844518721808319,-9.821874118329681
2,tau_v0,media,528.txt,-7.717181379200418,-9.726846491165402
2,tau_v0,media,424.txt,-10.247478852960755,-7.869178280088708
2,tau_v0,media,534.txt,-13.067303668739802,-11.248719463995728
2,tau_v0,media,513.txt,-8.287015096667878,-9.37432087108895
2,tau_v0,media,004.txt,-8.715274765071571,-9.960295625317778
2,tau_v0,media,324.txt,-9.18319039683046,-7.907656094014971
2,tau_v0,media,361.txt,-15.022086642895394,-7.251470002843188
2,tau_v0,media,217.txt,-5.982709601409396,-10.43014550679282
2,tau_v0,media,086.txt,-9.196865293986251,-8.259488411687574
2,tau_v0,media,119.txt,-7.284725145481566,-9.810112487581538
2,tau_v0,media,233.txt,-6.560938077641955,-9.985591956943056
2,tau_v0,media,430.txt,-9.114689509306299,-11.125618870477378
2,tau_v0,media,434.txt,-8.927471571534898,-9.25012172093402
2,tau_v0,media,228.txt,-7.687166791650754,-8.692668545621801
2,tau_v0,media,518.txt,-9.159477828480515,-10.689046373557117
2,tau_v0,media,092.txt,-13.371675244488411,-7.709714579003781
2,tau_v0,media,141.txt,-10.124044928807528,-10.945333156463137
2,tau_v0,media,268.txt,-3.7251132140535517,-9.09916921650088
2,tau_v0,media,229.txt,-4.058819202681417,-9.034505586857032
2,tau_v0,media,181.txt,-6.877430818289931,-9.77664768606358
2,tau_v0,media,001.txt,-8.869331364385268,-9.268227924200577
2,tau_v0,media,330.txt,-8.98659787536821,-12.36723124302763
2,tau_v0,media,027.txt,-4.33895369832513,-3.5031455122357897
2,tau_v0,media,188.txt,-8.899347719777815,-9.488967700824368
2,tau_v0,media,305.txt,-6.856211101950261,-7.856993492000136
2,tau_v0,media,191.txt,-7.172558190814089,-9.657208444338657
2,tau_v0,media,156.txt,-11.29422538940471,-10.959847612296656
2,tau_v0,media,588.txt,-5.5938856931792404,-9.580810160055455
2,tau_v0,media,605.txt,-7.570661619267018,-9.407994141928723
2,tau_v0,media,479.txt,-12.975362796856999,-12.302090834880314
2,tau_v0,media,480.txt,-6.78895416708291,-9.381764159562199
2,tau_v0,media,341.txt,-7.543841663788024,-10.814518542371156
2,tau_v0,media,385.txt,-11.324513358892759,-8.05281509291951
2,tau_v0,media,140.txt,-4.985726285804219,-8.78407427543818
2,tau_v0,media,501.txt,-5.423020347208872,-9.182128256954416
2,tau_v0,media,491.txt,-6.5166994344326445,-11.051510475972732
2,tau_v0,media,093.txt,-10.845629492179874,-6.464644724779559
2,tau_v0,media,087.txt,-11.644209683429562,-8.311205148774546
2,tau_v0,media,382.txt,-7.97379098508622,-9.192063302907629
2,tau_v0,media,359.txt,-13.906867372047904,-9.38399089471363
2,tau_v0,media,184.txt,-11.816357272167943,-8.86609155038967
2,tau_v0,media,400.txt,-9.183078149334051,-10.630013322919558
2,tau_v0,media,085.txt,-7.550269448992831,-8.240658456188099
2,tau_v0,media,544.txt,-7.068606351256411,-8.331817907191569
2,tau_v0,media,249.txt,-10.690043291003628,-6.99699989935653
2,tau_v0,media,575.txt,-5.487987988890835,-9.130206959974508
2,tau_v0,media,550.txt,-8.6003971468324,-9.35065250291242
2,tau_v0,media,387.txt,-7.519039003455655,-10.176985428524828
2,tau_v0,media,165.txt,0.003860898893635585,-8.342565705199595
2,tau_v0,media,468.txt,-7.960741919665787,-10.510302852475796
2,tau_v0,media,159.txt,-7.218382668218727,-9.481756088569604
2,tau_v0,media,435.txt,-8.378755702617571,-10.998651772976695
2,tau_v0,media,032.txt,6.832433188914866e-08,-1.8429421738316234
2,tau_v0,media,348.txt,-8.740791902908388,-11.436260397401965
2,tau_v0,media,234.txt,-11.374961384153732,-8.587441129927628
2,tau_v0,media,391.txt,-5.25307203268191,-10.515894264110278
2,tau_v0,media,411.txt,-9.02822726282122,-10.524551496773881
2,tau_v0,media,171.txt,-7.481202674287663,-9.47736039229968
2,tau_v0,media,319.txt,-7.973670087612504,-10.166423107789667
2,tau_v0,media,042.txt,-0.5899173727307887,-3.761432744227015
2,tau_v0,media,553.txt,-6.341756846440272,-10.339736082711072
2,tau_v0,media,339.txt,-7.9548825572745505,-9.447360208079145
2,tau_v0,media,205.txt,-7.451121477042076,-9.029605544334569
2,tau_v0,media,134.txt,-12.67061684468442,-9.71219994728296
2,tau_v0,media,325.txt,-4.78954454760409,-8.829959834973168
2,tau_v0,media,571.txt,-7.333813061086377,-9.26650452548618
2,tau_v0,media,180.txt,-11.328416224423346,-9.196376154298209
2,tau_v0,media,308.txt,-10.41931911541323,-10.302417776948595
2,tau_v0,media,414.txt,-11.878854656135424,-6.958462436643062
2,tau_v0,media,453.txt,-12.39053337175943,-7.702661382036231
2,tau_v0,media,096.txt,-8.489939796904821,-10.167590225954557
2,tau_v0,media,216.txt,-10.366914365465176,-8.921287674933915
2,tau_v0,media,150.txt,-8.776474190492971,-7.832402600844061
2,tau_v0,tanh_deep,563.txt,-7.2878584672019615,-10.266699490880685
2,tau_v0,tanh_deep,012.txt,-10.402879259629216,-7.645139725794997
2,tau_v0,tanh_deep,095.txt,-10.479157292230868,-8.974508462717132
2,tau_v0,tanh_deep,535.txt,-11.316809315976105,-11.277861457125717
2,tau_v0,tanh_deep,537.txt,-8.553596142859403,-10.458447291017904
2,tau_v0,tanh_deep,383.txt,-9.274236394408268,-10.15255707711491
2,tau_v0,tanh_deep,321.txt,-9.671890773336907,-8.588179203565176
